gene,mean_log1p_CP10K,detection_fraction,sd_log1p_CP10K
FBN1,0.735175081065033,0.6655052264808362,0.6442601050652569
FBN2,0.04870170997010162,0.07526132404181185,0.19694928399721343
FBN3,0.0,0.0,0.0
FBP1,0.0140587098330281,0.02229965156794425,0.10955072556070873
FBP2,0.0,0.0,0.0
FBRS,0.11539101832498612,0.19372822299651568,0.26924612497936423
FBRSL1,0.03312921717095971,0.0627177700348432,0.1430747931525526
FBXL12,0.11941977690393892,0.19721254355400697,0.2688564224927741
FBXL13,0.00393205551256797,0.00975609756097561,0.0409517585066535
FBXL14,0.0029280134140890045,0.004878048780487805,0.04293257883330874
FBXL15,0.19871112144385136,0.2954703832752613,0.351695009061448
FBXL16,0.0004822068467521286,0.0013937282229965157,0.013120159664643779
FBXL17,0.05820824431520889,0.09965156794425087,0.19468312139390004
FBXL18,0.012595065799593321,0.023693379790940768,0.08813768609122688
FBXL19,0.013383233067803875,0.0264808362369338,0.08558792234286264
FBXL19-AS1,0.00891355608118999,0.015331010452961672,0.07812358962253754
FBXL2,0.029778150796088906,0.050871080139372825,0.14709257149293234
FBXL20,0.06773169793218195,0.11707317073170732,0.20396863588434022
FBXL22,0.04127074939792091,0.0627177700348432,0.1768600960693589
FBXL3,0.14581888913189206,0.23344947735191637,0.2991184836956725
FBXL4,0.04945125651546691,0.08989547038327526,0.17281409817388638
FBXL5,0.18850271416906644,0.28850174216027874,0.33876131216924676
FBXL6,0.02620405923899358,0.049477351916376304,0.12584909198422067
FBXL7,0.055351414075289866,0.09895470383275261,0.18860622383111567
FBXL8,0.02930245698211036,0.05156794425087108,0.13765058675812306
FBXO10,0.010119283627186943,0.020209059233449476,0.07801700021841819
FBXO11,0.15240568343429417,0.23902439024390243,0.30888286524571945
FBXO15,0.002792908393365633,0.003484320557491289,0.05227261423005579
FBXO16,0.003430494346557406,0.004878048780487805,0.060897652425013195
FBXO17,0.14017618962803172,0.22090592334494774,0.2938581588331593
FBXO18,0.200363804027075,0.2926829268292683,0.3674163581022436
FBXO2,0.02260450935272447,0.0397212543554007,0.12853479530238837
FBXO21,0.1406439064968213,0.21672473867595818,0.30506765000391156
FBXO22,0.12558444370137659,0.21254355400696864,0.2766866523062949
FBXO24,0.0028155591608030528,0.005574912891986063,0.03905643788307763
FBXO25,0.12649847145722573,0.20905923344947736,0.2799488163533902
FBXO27,0.011686929220164765,0.025087108013937282,0.08129367929537486
FBXO28,0.04179848003032209,0.06898954703832752,0.16902383917743
FBXO3,0.09782987825747823,0.15749128919860628,0.26329063196274116
FBXO3-AS1,0.0,0.0,0.0
FBXO30,0.04785713220595053,0.0808362369337979,0.18299466352878316
FBXO31,0.0452871296743461,0.0808362369337979,0.1739934535629006
FBXO32,0.39251382895247716,0.39303135888501745,0.5867382031549134
FBXO33,0.07081905692278208,0.12473867595818815,0.2116880761396142
FBXO34,0.05579591658363525,0.09825783972125436,0.1854992646241144
FBXO36,0.012852500953358381,0.023693379790940768,0.09041518716132091
FBXO38,0.04166297577508496,0.07177700348432056,0.16514360684333515
FBXO39,0.0,0.0,0.0
FBXO4,0.07530718957862556,0.1240418118466899,0.22434340704508657
FBXO41,0.009617539411272401,0.016724738675958188,0.07887844051704447
FBXO42,0.04598103161096024,0.08013937282229965,0.17229606486852422
FBXO43,0.004556045102854943,0.0062717770034843206,0.06423050920487748
FBXO44,0.07184654955223568,0.11498257839721254,0.22566186375652592
FBXO45,0.026076809722586348,0.047386759581881537,0.13022428474289957
FBXO46,0.013623460092608201,0.024390243902439025,0.10201920710956346
FBXO47,0.0,0.0,0.0
FBXO48,0.008551628239549143,0.016724738675958188,0.07046090566331276
FBXO5,0.02860979648350996,0.0529616724738676,0.13300054385245447
FBXO6,0.08904687458677281,0.15191637630662022,0.23193727339044473
FBXO7,0.31546640577712,0.4355400696864111,0.43039147673147315
FBXO8,0.06892317266148629,0.12334494773519164,0.20800853642703282
FBXO9,0.15195705198191636,0.23763066202090594,0.31294385834940686
FBXW10,0.00020126823649255798,0.0006968641114982578,0.007624321336019543
FBXW11,0.09928108494586783,0.16445993031358885,0.2545910167048535
FBXW12,0.0,0.0,0.0
FBXW2,0.15447070811242636,0.24738675958188153,0.30962114937519675
FBXW4,0.051244676623243744,0.08571428571428572,0.185802947057856
FBXW5,0.3740721920006376,0.4905923344947735,0.44824875753858856
FBXW7,0.08406183103337139,0.14076655052264808,0.2357350503840924
FBXW8,0.02406505012342164,0.04111498257839721,0.13340091271360874
FBXW9,0.048307451437952745,0.09616724738675958,0.1604605843297738
FCAMR,0.0004994970724585123,0.0013937282229965157,0.013418134932917504
FCAR,0.00047441936468895304,0.0013937282229965157,0.012823091840540056
FCER1A,0.0027170985914273015,0.004181184668989547,0.04498059907581742
FCER1G,0.14270647592142774,0.1916376306620209,0.36379313525156404
FCER2,0.0,0.0,0.0
FCF1,0.07299412100413959,0.13031358885017422,0.21136102372875612
FCGBP,0.08409940347875035,0.11289198606271778,0.2581755016489321
FCGR1A,0.0016276197476356585,0.003484320557491289,0.028198089277694433
FCGR1B,0.0013635562381835978,0.0013937282229965157,0.04056096636090228
FCGR2A,0.038039491794473954,0.05505226480836237,0.1870140706738371
FCGR2B,0.0042407940248084305,0.009059233449477353,0.04620555733229407
FCGR3A,0.015970248873237985,0.027874564459930314,0.1044790418043614
FCGR3B,0.0003821085141092542,0.0006968641114982578,0.014474803116316036
FCGRT,0.7865314786726657,0.7303135888501742,0.6024121289262665
FCHO1,0.005140152777210926,0.010452961672473868,0.05404631902155708
FCHO2,0.049087112446042525,0.08013937282229965,0.18850376400673596
FCHSD1,0.02941057385983537,0.050871080139372825,0.13801795920339527
FCHSD2,0.07630114971931515,0.13101045296167246,0.2156424453029732
FCMR,0.02370499212006999,0.04111498257839721,0.1321293011690018
FCN1,0.002695635428672063,0.0062717770034843206,0.03760681275482047
FCN3,0.0,0.0,0.0
FCRL1,0.0,0.0,0.0
FCRL2,0.0015770932493787621,0.003484320557491289,0.02898286262480952
FCRL3,0.002488466713679727,0.003484320557491289,0.04626411995457114
FCRL4,0.0,0.0,0.0
FCRL5,0.0014927132495236198,0.0027874564459930314,0.029707687318407568
FCRL6,0.0004056335406525714,0.0006968641114982578,0.015365963912129297
FCRLA,0.0015107008607629392,0.003484320557491289,0.026251617660954758
FCRLB,0.007728741572231888,0.01602787456445993,0.0635520431433261
FDCSP,0.05952088224597662,0.05505226480836237,0.29915678873545953
FDFT1,0.22073438025332018,0.3254355400696864,0.36522833054376946
FDPS,0.36220481457153897,0.47317073170731705,0.45184006536458643
FDX1,0.294869103683165,0.4083623693379791,0.41274169934485555
FDX1L,0.10634975392211841,0.17421602787456447,0.2672541626238932
FDXACB1,0.01421472349868285,0.017421602787456445,0.12195411469170431
FDXR,0.07146892766437286,0.11707317073170732,0.22231800914189237
FECH,0.056475803570448894,0.10034843205574913,0.18886819947634292
FEM1A,0.07087277198853086,0.11358885017421602,0.23370756472037865
FEM1B,0.08980492512118515,0.1456445993031359,0.244974668444023
FEM1C,0.06218028576795496,0.10662020905923345,0.19755909749582448
FEN1,0.05309909539748085,0.08013937282229965,0.21107852817862485
FENDRR,0.1720110032773927,0.19372822299651568,0.4019076806620839
FER,0.05239355203768465,0.09337979094076655,0.18328608772537955
FER1L5,0.0012607273400976852,0.0027874564459930314,0.02400325253700749
FER1L6,0.0013590666213763858,0.0013937282229965157,0.03898767139508169
FERMT1,0.020741094264388325,0.04041811846689895,0.11072589912483083
FERMT2,0.4407308276575188,0.5240418118466899,0.5003673379666577
FERMT3,0.025149769819303353,0.04111498257839721,0.13879392803088242
FES,0.05427850254830917,0.08780487804878048,0.20301717925543308
FEV,0.0,0.0,0.0
FEZ1,0.21197732232450978,0.3128919860627178,0.3613129475898448
FEZ2,0.2582836144782152,0.3749128919860627,0.39089421407072994
FEZF1,0.0,0.0,0.0
FEZF1-AS1,0.0,0.0,0.0
FFAR1,0.0,0.0,0.0
FFAR2,0.00017746810078082427,0.0006968641114982578,0.006722739021445816
FFAR3,0.0028023634793829843,0.004878048780487805,0.04199895744806566
FFAR4,0.001964277215867216,0.0027874564459930314,0.044250151034522386
FGA,0.0,0.0,0.0
FGB,0.0,0.0,0.0
FGD1,0.03931772824940658,0.07038327526132404,0.1676522299573671
FGD2,0.0012108801748609464,0.0020905923344947735,0.028046018006569858
FGD3,0.009987772929358159,0.016724738675958188,0.08378849404313254
FGD4,0.01391990676474582,0.023693379790940768,0.11440940028543269
FGD5,0.055790244228938086,0.09059233449477352,0.19740033013223698
FGD5-AS1,0.23682378494776013,0.3526132404181185,0.3682272350774546
FGD6,0.08861201255712553,0.13867595818815331,0.24913013493646133
FGF1,0.071016204958676,0.10871080139372823,0.23268931332811124
FGF10,0.02439274315344492,0.04250871080139373,0.12170120980604907
FGF10-AS1,0.007899900789443854,0.012543554006968641,0.07751881978589285
FGF11,0.01660721869707903,0.029965156794425088,0.10127996686142236
FGF12,0.0006638781891947042,0.0006968641114982578,0.025148631153144512
FGF12-AS3,0.0,0.0,0.0
FGF13,0.003808811926836949,0.0062717770034843206,0.056832405903539523
FGF13-AS1,0.0002921040179055084,0.0006968641114982578,0.01106530734737347
FGF14,0.001500349240813377,0.0027874564459930314,0.029702017207777893
FGF14-AS2,0.01342852390979091,0.027874564459930314,0.08742172118270368
FGF16,0.0011071099346345902,0.0013937282229965157,0.032370215963365215
FGF17,0.0003821085141092542,0.0006968641114982578,0.014474803116316036
FGF18,0.055188037031676476,0.08780487804878048,0.20096326387415867
FGF19,0.0,0.0,0.0
FGF2,0.06623639979603908,0.09337979094076655,0.24139155834368303
FGF20,0.00034112019634044936,0.0006968641114982578,0.012922108507677164
FGF21,0.0,0.0,0.0
FGF22,0.0035254297855715155,0.004878048780487805,0.05503813825422263
FGF23,0.0006395772555809686,0.0006968641114982578,0.024228077916005925
FGF3,0.0,0.0,0.0
FGF4,0.0,0.0,0.0
FGF5,0.013010017245703186,0.020209059233449476,0.09925216926126229
FGF7,0.626721348283899,0.5358885017421603,0.729397410987506
FGF8,0.00021388250091823976,0.0006968641114982578,0.008102167254853703
FGF9,0.017048732577854747,0.018118466898954706,0.13823202517538344
FGFBP1,0.014474716526264447,0.022996515679442508,0.11140516225548373
FGFBP2,0.0003155961186139857,0.0006968641114982578,0.01195522086666932
FGFBP3,0.015116139359250704,0.020209059233449476,0.11505811600051223
FGFR1,0.5577367832985249,0.5965156794425087,0.5655871303914023
FGFR1OP,0.05753048133903183,0.10174216027874565,0.1875342265832021
FGFR1OP2,0.2961870331941197,0.4125435540069686,0.4136978227060193
FGFR2,0.01812887176357407,0.02578397212543554,0.12256440114907867
FGFR3,0.006244741739665474,0.011149825783972125,0.06640065249844125
FGFR4,0.022646983693691638,0.033449477351916376,0.13729469622295984
FGFRL1,0.054909149683580655,0.09547038327526132,0.18849532504921757
FGG,0.0001989196179998157,0.0006968641114982578,0.007535352393893159
FGGY,0.037506039684187926,0.06759581881533101,0.15401727726088976
FGL1,0.001843733247736249,0.0027874564459930314,0.03780358882441133
FGL2,0.02438026459546286,0.0397212543554007,0.13340073812816655
FGR,0.007029484386512376,0.009059233449477353,0.0816827172177402
FH,0.14064736833107372,0.23205574912891985,0.2923938886685144
FHAD1,0.026334097544457622,0.05156794425087108,0.12376976390018972
FHDC1,0.0055475153551600796,0.011149825783972125,0.054681963727661646
FHIT,0.06371678777235604,0.0975609756097561,0.22185614111654592
FHL1,0.33308693145362056,0.4062717770034843,0.478672656510327
FHL2,0.6207629243035989,0.578397212543554,0.682769282201299
FHL3,0.2639654608392681,0.3526132404181185,0.41510993864727735
FHL5,0.0015493596600731868,0.003484320557491289,0.027441364419831128
FHOD1,0.07367639684350978,0.11707317073170732,0.2368835110842081
FHOD3,0.02891583145728905,0.04878048780487805,0.14315177974610094
FIBCD1,0.012262315954530551,0.02229965156794425,0.09157554531515405
FIBIN,0.4491623592999018,0.4592334494773519,0.5818953228451149
FIBP,0.49920735929398835,0.578397212543554,0.503891407325425
FICD,0.02682622767421066,0.050174216027874564,0.13194784732483392
FIG4,0.023828582631736303,0.050174216027874564,0.11215682240341472
FIGF,0.00391724293177961,0.005574912891986063,0.055417249185093644
FIGLA,0.0,0.0,0.0
FIGN,0.03439573333851139,0.050871080139372825,0.17385571497381724
FIGNL1,0.00964138028836025,0.018118466898954706,0.07747899770095774
FILIP1,0.0662752167773478,0.10104529616724739,0.23023230058417468
FILIP1L,0.5684191614103372,0.519163763066202,0.6726629661750891
FIP1L1,0.1555800970212731,0.24529616724738676,0.3098429346764059
FIRRE,0.00022270335881871138,0.0006968641114982578,0.00843631364707416
FIS1,0.9533367505996284,0.7979094076655052,0.6040532690528106
FITM1,0.0014572759990781135,0.0020905923344947735,0.03443470393902538
FITM2,0.03188486669519947,0.05714285714285714,0.1416105852254273
FIZ1,0.015404646449561254,0.02857142857142857,0.10169853463467136
FJX1,0.03680288296365534,0.06341463414634146,0.1569760306492196
FKBP10,1.0751749919285243,0.8006968641114982,0.6759599212064817
FKBP11,0.6190959451928334,0.6146341463414634,0.5920764240305524
FKBP14,0.24060812922656175,0.3470383275261324,0.3741817109430777
FKBP15,0.0738620076316655,0.1156794425087108,0.2320408508992224
FKBP1A,1.2576381789870663,0.8641114982578397,0.6512580711479998
FKBP1B,0.07178286902386054,0.11846689895470383,0.2216498119094268
FKBP1C,0.012352907204275105,0.022996515679442508,0.08831941020008631
FKBP2,0.9486457915434287,0.8020905923344948,0.6140856713853026
FKBP3,0.40344111769324875,0.49965156794425086,0.47999803809774444
FKBP4,0.27900211886742216,0.3672473867595819,0.44236623029930205
FKBP5,0.09828159086430642,0.16236933797909409,0.25089556454238476
FKBP6,0.0007830131307167345,0.0006968641114982578,0.02966162879420767
FKBP7,0.49874617430172996,0.5609756097560976,0.5296182939976818
FKBP8,0.8552199505522966,0.7665505226480837,0.5848544171743518
FKBP9,0.5399163228312818,0.5909407665505226,0.5499853412402083
FKBPL,0.0324114497257979,0.05644599303135889,0.15391905477928763
FKRP,0.030305674052527452,0.05574912891986063,0.1373192446237024
FKTN,0.02296230545332926,0.045993031358885016,0.11129951090298854
FLAD1,0.08409026750803567,0.1505226480836237,0.2227811459910169
FLCN,0.13744855429901992,0.21114982578397212,0.3079055912651784
FLG,0.0,0.0,0.0
FLG-AS1,0.0019792756716978228,0.0027874564459930314,0.0405440257605744
FLG2,0.0005820322614491639,0.0006968641114982578,0.022048193329217383
FLI1,0.03346708593625331,0.050871080139372825,0.167863647049579
FLII,0.1457308690993158,0.23832752613240418,0.2995246386329669
FLJ12825,0.0006659988931990932,0.0006968641114982578,0.025228966376773514
FLJ13224,0.0030450678091334888,0.0062717770034843206,0.039805711197475384
FLJ16779,0.0051444403037903055,0.009059233449477353,0.06385387379353615
FLJ20021,0.07026176029957355,0.11707317073170732,0.21774176136108309
FLJ21408,0.001469825180903209,0.003484320557491289,0.026283940132950875
FLJ22447,0.010571679557960935,0.022996515679442508,0.07404298228847955
FLJ22763,0.0007841121117765234,0.0013937282229965157,0.021311568212364077
FLJ27354,0.003687402680281125,0.0062717770034843206,0.05514002867503802
FLJ31104,0.00234972880978702,0.004878048780487805,0.03513298450169339
FLJ31356,0.0019300813463193106,0.003484320557491289,0.03467075318573902
FLJ33360,0.0,0.0,0.0
FLJ35934,0.0064697205185683965,0.011149825783972125,0.0669995654426788
FLJ37035,0.01383653606862055,0.02229965156794425,0.09890191814826617
FLJ37453,0.03316603517771264,0.050871080139372825,0.16896216880884252
FLJ41941,0.0,0.0,0.0
FLJ42969,0.0,0.0,0.0
FLJ43879,0.0007165094891863304,0.0013937282229965157,0.019186274400502662
FLJ45079,0.0005775368456616002,0.0006968641114982578,0.021877900713250298
FLNA,1.1775558798596235,0.8104529616724738,0.7785240155732996
FLNB,0.20196470134678213,0.2710801393728223,0.3886774051350658
FLNB-AS1,0.00035564187046331527,0.0006968641114982578,0.01347220976448319
FLNC,0.12616033229558007,0.15818815331010452,0.34484753404987284
FLOT1,0.48756935765092607,0.5714285714285714,0.5016383381662892
FLOT2,0.062349056696422295,0.10662020905923345,0.19805628725275415
FLRT1,0.0,0.0,0.0
FLRT2,0.07222946789238083,0.1254355400696864,0.21128933450130558
FLRT3,0.007372562940749135,0.0132404181184669,0.07266809836418686
FLT1,0.020042027253559695,0.025087108013937282,0.14165092036902857
FLT3,0.0002791127710575483,0.0006968641114982578,0.010573180808926544
FLT3LG,0.06873848300599866,0.11428571428571428,0.21369306404481295
FLT4,0.0013074238453444707,0.0020905923344947735,0.03235040354668056
FLVCR1,0.03170075558787269,0.049477351916376304,0.15739023646725625
FLVCR1-AS1,0.016824745861998048,0.029965156794425088,0.10439652636482542
FLVCR2,0.003571598172368764,0.0062717770034843206,0.0512732266323224
FLYWCH1,0.07680112333549421,0.13101045296167246,0.22402807086415283
FLYWCH2,0.3258159081469748,0.45574912891986064,0.41025095138145945
FMN1,0.012395286492679118,0.022996515679442508,0.08454998789845604
FMN2,0.0008863023379130205,0.0013937282229965157,0.02476139578217132
FMNL1,0.0612138430614709,0.09059233449477352,0.22233999309089092
FMNL2,0.0673342800512949,0.11428571428571428,0.20675749513865535
FMNL3,0.09292484502930384,0.15121951219512195,0.25071031296691926
FMO1,0.05866308297205221,0.07526132404181185,0.23681538683996678
FMO2,0.01460815052114406,0.017421602787456445,0.1250001630651504
FMO3,0.01140766918543103,0.017421602787456445,0.09302311012082981
FMO4,0.010184126285661338,0.018118466898954706,0.080555138648154
FMO5,0.007508867380730802,0.016724738675958188,0.060426479588305035
FMOD,0.36068217942907654,0.445993031358885,0.46936442781756543
FMR1,0.09161461849740819,0.14912891986062718,0.24638712681304267
FMR1NB,0.0,0.0,0.0
FN1,2.040595023805282,0.8606271777003485,1.2453401908340611
FN3K,0.008055181469532128,0.013937282229965157,0.07477912959500954
FN3KRP,0.08326769574203031,0.1421602787456446,0.22993515958607094
FNBP1,0.21468866673423503,0.31010452961672474,0.36929160817585804
FNBP1L,0.10221266249838808,0.16655052264808362,0.2556662781145342
FNBP4,0.24047716666060298,0.3421602787456446,0.39442491083963016
FNDC1,0.4220004363957358,0.42160278745644597,0.5850122479543957
FNDC3A,0.1440377836238746,0.2229965156794425,0.3052853444118248
FNDC3B,0.4685423102746734,0.5595818815331011,0.49784400310406046
FNDC4,0.13901850292681472,0.21672473867595818,0.3002118168953961
FNDC5,0.003047056770649501,0.004181184668989547,0.0553808809066876
FNDC7,0.0008468964343947534,0.0013937282229965157,0.024501716573778913
FNDC8,0.0,0.0,0.0
FNDC9,0.0006226560260202985,0.0013937282229965157,0.016823826026570933
FNIP1,0.37554307034315537,0.47735191637630664,0.4631082502544958
FNIP2,0.19538126424859445,0.2634146341463415,0.3755214648966769
FNTA,0.2794012390852737,0.4132404181184669,0.38102880501094427
FNTB,0.054215281577381605,0.08850174216027874,0.19505558187658423
FO538757.2,0.11362679567630192,0.17491289198606272,0.280124918095673
FOCAD,0.03352433091523031,0.05365853658536585,0.16137809610107748
FOCAD-AS1,0.0006671559215776605,0.0013937282229965157,0.017953159454422857
FOLH1,0.0072187973980168,0.010452961672473868,0.08599526695985538
FOLR1,0.003822840827685445,0.005574912891986063,0.05648831079933702
FOLR2,0.0005764932795016403,0.0013937282229965157,0.01605511948229922
FOLR3,0.00025543728430612174,0.0006968641114982578,0.00967632037071118
FOPNL,0.10756550099061343,0.18536585365853658,0.25473505354894344
FOS,2.7244847620098103,0.9212543554006969,1.2605132927088551
FOSB,1.9545743676223097,0.8662020905923344,1.0851691182053955
FOSL1,0.1358569987079288,0.20069686411149826,0.3103583585724077
FOSL2,0.3479640869911314,0.4397212543554007,0.46189829016439177
FOXA1,0.0033749631232719733,0.005574912891986063,0.04682019346105637
FOXA2,0.0022729179814307485,0.005574912891986063,0.03137435687902901
FOXA3,0.019607944680641247,0.0313588850174216,0.12516312210724112
FOXB1,0.0,0.0,0.0
FOXC1,0.03913559511707872,0.06411149825783972,0.16733600603058116
FOXC2,0.01930400601144494,0.030662020905923345,0.11823275968005864
FOXC2-AS1,0.003372687361421903,0.004181184668989547,0.06588942738134118
FOXD1,0.002240805189473503,0.004181184668989547,0.035946079529800425
FOXD2,0.002662746745000624,0.004181184668989547,0.0428298913803013
FOXD2-AS1,0.0015819027755535986,0.003484320557491289,0.0268898054190604
FOXD3,0.00018838750700642072,0.0006968641114982578,0.007136381349283066
FOXD3-AS1,0.0006618396636140127,0.0006968641114982578,0.025071408962749547
FOXD4,0.0005165845798035509,0.0006968641114982578,0.01956894392424676
FOXD4L1,0.00019614642009377643,0.0006968641114982578,0.00743029979179118
FOXD4L5,0.0,0.0,0.0
FOXE1,0.0,0.0,0.0
FOXE3,0.0,0.0,0.0
FOXF1,0.32286661100498637,0.3588850174216028,0.5022943053338532
FOXF2,0.08445955106877356,0.11846689895470383,0.2612878477405587
FOXG1,0.0,0.0,0.0
FOXH1,0.0,0.0,0.0
FOXI1,0.0,0.0,0.0
FOXI2,0.0,0.0,0.0
FOXI3,0.0,0.0,0.0
FOXJ1,0.005926162026250685,0.00975609756097561,0.06484922230978485
FOXJ2,0.046109950248662476,0.0808362369337979,0.17011416160021342
FOXJ3,0.06544929192850063,0.11498257839721254,0.20047594563724633
FOXK1,0.12509756302695735,0.19790940766550522,0.28574594123108105
FOXK2,0.06193647014926683,0.11358885017421602,0.19638366174817065
FOXL1,0.026103244437178246,0.03414634146341464,0.15607222533309417
FOXL2,0.00045982216950407834,0.0006968641114982578,0.017418704703831243
FOXM1,0.0308221372674351,0.04390243902439024,0.164108393465824
FOXN1,0.0,0.0,0.0
FOXN2,0.03523234235969586,0.06341463414634146,0.14724479677651667
FOXN3,0.28586635687328205,0.38118466898954706,0.42234521794655433
FOXN3-AS1,0.004731694891332824,0.009059233449477353,0.05175543113815771
FOXN3-AS2,0.0,0.0,0.0
FOXN4,0.0,0.0,0.0
FOXO1,0.14334238542035968,0.21672473867595818,0.30548363138987816
FOXO3,0.31716876517079856,0.3986062717770035,0.46332597950744153
FOXO4,0.018905648162223055,0.036933797909407665,0.10483167759717935
FOXO6,0.0015864073915347135,0.0027874564459930314,0.031720669797186164
FOXP1,0.63148174649634,0.6327526132404181,0.6006018743859647
FOXP2,0.02473680915893077,0.04250871080139373,0.12570422758454358
FOXP3,0.0074825167237594125,0.010452961672473868,0.08159110242689811
FOXP4,0.08089944294201058,0.13867595818815331,0.22620759679341285
FOXP4-AS1,0.006077704845692628,0.011149825783972125,0.06978413111348622
FOXQ1,0.0011586725359635063,0.0006968641114982578,0.04389213067772408
FOXRED1,0.043915406723102283,0.08222996515679443,0.16855357307533791
FOXRED2,0.015004275552746853,0.02578397212543554,0.10004178489923864
FOXS1,0.0778761648329375,0.09268292682926829,0.28195820973144836
FP325317.1,0.0,0.0,0.0
FPGS,0.13880118861985938,0.22996515679442509,0.28902069719157525
FPGT,0.03200495967391847,0.05435540069686411,0.14767733176222442
FPGT-TNNI3K,0.0003169541348163097,0.0006968641114982578,0.0120066644132839
FPR1,0.006283881411794665,0.010452961672473868,0.0652795055259652
FPR2,0.0016746477828272835,0.0027874564459930314,0.035454182494953614
FPR3,0.0034626023342715483,0.007665505226480836,0.04162064152887799
FRA10AC1,0.1729057746233608,0.25993031358885016,0.33585552217604003
FRAS1,0.013884539933177724,0.025087108013937282,0.0947670027297385
FRAT1,0.005417785811717569,0.009059233449477353,0.061582360352622684
FRAT2,0.03661371839581021,0.0578397212543554,0.17491718981295104
FREM1,0.01585041493657973,0.021602787456445994,0.1182811968822099
FREM2,0.0,0.0,0.0
FREM3,0.0,0.0,0.0
FRG1,0.2524648720959508,0.36097560975609755,0.39375706131075355
FRG2C,0.0,0.0,0.0
FRGCA,0.0032952242875556722,0.004181184668989547,0.05616429816254811
FRK,0.009043989272256537,0.015331010452961672,0.07972932125413058
FRMD1,0.0021038851288950897,0.0020905923344947735,0.05371473126826944
FRMD3,0.0066132059909247455,0.011149825783972125,0.07464632114142168
FRMD4A,0.10257592271443108,0.16236933797909409,0.25799741992106157
FRMD4B,0.02584370922284314,0.04111498257839721,0.13913012976890465
FRMD5,0.0025664184191378572,0.0062717770034843206,0.0327034933491918
FRMD6,0.31102396636225377,0.40557491289198605,0.4410331535992922
FRMD6-AS1,0.07562397077628365,0.11010452961672473,0.24564737012736693
FRMD6-AS2,0.000539860360299763,0.0013937282229965157,0.015101838109973982
FRMD7,0.0,0.0,0.0
FRMD8,0.08896970305543934,0.15191637630662022,0.24023165487844317
FRMPD1,0.00026823067932454925,0.0006968641114982578,0.010160952006079678
FRMPD2,0.0011349461899987036,0.0020905923344947735,0.025188528648331272
FRMPD3,0.00042763413388246797,0.0006968641114982578,0.01619937704919918
FRMPD4,0.00043126433572715755,0.0013937282229965157,0.011554116196162399
FRRS1,0.0030680198955939774,0.003484320557491289,0.058082537252009646
FRRS1L,0.001178634954123538,0.0027874564459930314,0.023886496246400248
FRS2,0.06215389760582114,0.1073170731707317,0.20251197756873
FRS3,0.009039722364858917,0.012543554006968641,0.0900522149341786
FRY,0.07314943284806534,0.10174216027874565,0.25280501274986233
FRY-AS1,0.0026572101524821915,0.004181184668989547,0.042428315282052674
FRYL,0.08770375568855607,0.14285714285714285,0.24496620219551488
FRZB,0.2469496263076547,0.22229965156794426,0.5673384301219468
FSBP,0.0002914965053025239,0.0006968641114982578,0.01104229392319112
FSCN1,0.42563881254112373,0.4905923344947735,0.5096119328602728
FSCN2,0.001221694874710095,0.0027874564459930314,0.02386004267640958
FSCN3,0.0006381278371771182,0.0020905923344947735,0.014212162351774287
FSD1,0.026359662100266686,0.050871080139372825,0.13178975339916585
FSD1L,0.028904698875209703,0.046689895470383276,0.14816168139344177
FSD2,0.0,0.0,0.0
FSIP1,0.00952133633033415,0.01602787456445993,0.09319430815805914
FSIP2,0.0029787313640724494,0.004878048780487805,0.04380949735865678
FSIP2-AS1,0.0030574759582643126,0.003484320557491289,0.05214374854728452
FST,0.21379869808955368,0.2062717770034843,0.513743798903525
FSTL1,1.5509532286047147,0.8759581881533101,0.7830600641932672
FSTL3,0.35582473218765975,0.39930313588850175,0.5163071218498607
FSTL4,0.001241863970611608,0.0027874564459930314,0.02379772708472448
FTCD,0.0006597560709497447,0.0020905923344947735,0.01445327871080259
FTCDNL1,0.005468564485059142,0.010452961672473868,0.05690423886418774
FTH1,4.72155973587808,0.9986062717770035,0.8977814573976404
FTL,3.987426103626332,0.9986062717770035,0.6847173765130412
FTO,0.08259781545611675,0.1456445993031359,0.22527840155473994
FTSJ1,0.14445376090590287,0.2445993031358885,0.28704076880916907
FTSJ2,0.07965396360479103,0.13519163763066203,0.23126305485829918
FTSJ3,0.08894425778736997,0.14912891986062718,0.24191995422482945
FTX,0.06150676930505178,0.09547038327526132,0.21031778100728438
FUBP1,0.1899898238049742,0.28780487804878047,0.3431940777203869
FUBP3,0.12989604546824693,0.2097560975609756,0.28856745426436287
FUCA1,0.06485809525596399,0.10522648083623694,0.2105995061969447
FUCA2,0.24069740497196787,0.3588850174216028,0.3669012372587096
FUK,0.014193074139892,0.02578397212543554,0.09998115637081789
FUNDC1,0.09903850634222504,0.16445993031358885,0.25802510953084845
FUNDC2,0.4971138137129569,0.5804878048780487,0.5004017719808052
FUOM,0.185175643875806,0.27038327526132405,0.34780835166921326
FURIN,0.12480562127251016,0.20278745644599303,0.2865302321096003
FUS,1.1894080096350497,0.8571428571428571,0.6731363247064365
FUT1,0.0018437747559103684,0.003484320557491289,0.031784133594689686
FUT10,0.02737060758790212,0.047386759581881537,0.1455270526605091
FUT11,0.11486361843289404,0.18257839721254354,0.2759248892717001
FUT2,0.009633700975290573,0.012543554006968641,0.1019360485304829
FUT3,0.013591520043155812,0.023693379790940768,0.10239710554879057
FUT4,0.017532307144568507,0.030662020905923345,0.11322858172297712
