"sample","FAP13","matrix4","fib5","SenMayo"
"TCGA-CK-6751-01",0.493465492501804,0.656414736272491,0.549987315877121,0.163881503337912
"TCGA-CM-4743-01",-0.369375966656734,-0.222625083867704,-0.548543094496792,0.110376752391269
"TCGA-CM-4744-01",-1.2056851714713,-1.61292614126566,-1.25223360002423,-0.105628165858203
"TCGA-CM-4747-01",0.0388755498803551,-0.178597522758602,-0.00477241442472569,-0.0940288393761011
"TCGA-CM-4751-01",0.127638597797072,0.207879179523295,0.347081011963459,0.301785339140718
"TCGA-CM-5344-01",0.767022307815914,1.1600046456593,0.585924410866606,0.00770742368531012
"TCGA-CM-5348-01",1.05978454202638,1.01752186298774,1.15927006832807,0.526967449037949
"TCGA-CM-5349-01",0.793103414473518,0.659506503522381,0.431797286377032,0.175920119598883
"TCGA-CM-5860-01",1.1777730207997,0.92049602599722,1.32606891304232,0.365280549952757
"TCGA-CM-5861-01",-0.594516567846007,-0.435881727666791,-1.24645432132608,-0.134003743008206
"TCGA-CM-5862-01",-0.0346669650382774,-0.360008351828988,0.0300656885891394,-0.134215249834446
"TCGA-CM-5863-01",0.646719022635976,0.908044190032192,0.756289881970017,0.46009231845081
"TCGA-CM-5864-01",-0.566185033142809,-1.22989094114666,-0.227054349155973,-0.157957951323002
"TCGA-CM-5868-01",0.26543681593834,0.392333346143041,0.279904576331564,-0.125957622981135
"TCGA-CM-6161-01",0.0665117426674903,0.00348857189252437,0.340006086833935,-0.127137308890736
"TCGA-CM-6162-01",1.56890035426581,1.56802693873403,1.67464586849747,0.76341428231234
"TCGA-CM-6163-01",0.153085526727206,-0.0868909973774097,0.735582953856862,-0.00932017237722455
"TCGA-CM-6164-01",0.0232765117683537,-0.0447717068156179,-0.172268883529976,0.026569395100528
"TCGA-CM-6165-01",0.435331368271937,0.185489918059782,0.836256740190713,0.0583810735673946
"TCGA-CM-6166-01",-0.0985237956795574,0.185617135491866,0.0175107505394916,-0.407097148420603
"TCGA-CM-6167-01",1.27103551851327,1.20595571345541,1.86362575386801,0.301543530592176
"TCGA-CM-6168-01",1.14697722630847,1.07484994159761,1.37981601323098,0.6111387187253
"TCGA-CM-6169-01",0.993051172069956,0.548752463504462,1.26667157419625,0.518225067902452
"TCGA-CM-6170-01",0.27820589869615,0.432854685216024,0.647333171826956,0.0553024383907484
