program,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Telocyte_CAF,6.00504018841081e-42,8.43502279377465,0.077,0.0,2.15292700834904e-37,telocyte-like CAF,Y-RNA.178
Telocyte_CAF,6.00504018841081e-42,8.35161162709049,0.077,0.0,2.15292700834904e-37,telocyte-like CAF,RP5-851M4.1
Telocyte_CAF,6.00504018841081e-42,8.35161162709049,0.077,0.0,2.15292700834904e-37,telocyte-like CAF,RPL7P37
Telocyte_CAF,1.30227317963006e-21,8.26400682504948,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,RP11-196I18.4
Telocyte_CAF,3.40607347690655e-93,8.16383248444079,0.308,0.001,1.2211454629405401e-88,telocyte-like CAF,KCNG2
Telocyte_CAF,1.30227317963006e-21,7.88345787966863,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,MIR1254-1
Telocyte_CAF,1.30227317963006e-21,7.8416694552813,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,CTD-2089N3.3
Telocyte_CAF,8.523561101786201e-15,7.80504491810125,0.077,0.001,3.05586712621239e-10,telocyte-like CAF,RP11-424C20.2
Telocyte_CAF,1.30227317963006e-21,7.79865102588751,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,RP11-54A9.1
Telocyte_CAF,1.30227317963006e-21,7.7353830201567,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,RP11-1074O12.1
Telocyte_CAF,8.523561101786201e-15,7.70872570634648,0.077,0.001,3.05586712621239e-10,telocyte-like CAF,AC008592.3
Telocyte_CAF,1.30227317963006e-21,7.70110962836143,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,LINC00669
Telocyte_CAF,1.30227317963006e-21,7.64556408428939,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,CTC-329D1.2
Telocyte_CAF,1.30227317963006e-21,7.56197213715001,0.077,0.0,4.66890980360969e-17,telocyte-like CAF,SPCS2P1
Telocyte_CAF,1.40697054464729e-21,7.39512518490478,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,CTD-3193K9.1
Telocyte_CAF,1.40697054464729e-21,7.37626863932143,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-267J23.4
Telocyte_CAF,8.523561101786201e-15,7.37508169498302,0.077,0.001,3.05586712621239e-10,telocyte-like CAF,TDRD12
Telocyte_CAF,8.523561101786201e-15,7.3737140695924,0.077,0.001,3.05586712621239e-10,telocyte-like CAF,RP11-728C8.1
Telocyte_CAF,1.40697054464729e-21,7.29516890835591,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,SNORD113-2
Telocyte_CAF,1.40697054464729e-21,7.2766103647532,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,SLC22A16
Telocyte_CAF,2.2726414556221098e-11,7.26453318747137,0.077,0.001,8.14787414669641e-07,telocyte-like CAF,VAX2
Telocyte_CAF,1.40697054464729e-21,7.24550353676867,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-242D8.1
Telocyte_CAF,6.41304575293925e-08,7.15333872391383,0.077,0.002,0.0022992051633437,telocyte-like CAF,RP11-150O12.6
Telocyte_CAF,2.2726414556221098e-11,7.14664479255858,0.077,0.001,8.14787414669641e-07,telocyte-like CAF,RP11-616M22.11
Telocyte_CAF,1.40697054464729e-21,7.11436485397128,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-227H4.5
Telocyte_CAF,2.2726414556221098e-11,7.08351707149796,0.077,0.001,8.14787414669641e-07,telocyte-like CAF,PRSS3P2
Telocyte_CAF,1.40697054464729e-21,7.03904308200407,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,C9orf117
Telocyte_CAF,1.40697054464729e-21,6.9253445139529,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-342K6.3
Telocyte_CAF,8.97479276969688e-15,6.87763325762656,0.077,0.001,3.21764270379173e-10,telocyte-like CAF,RP13-512J5.1
Telocyte_CAF,8.97479276969688e-15,6.86617943548403,0.077,0.001,3.21764270379173e-10,telocyte-like CAF,RGPD3
Telocyte_CAF,2.0281474634904002e-33,6.83727089249042,0.154,0.001,7.27131428610577e-29,telocyte-like CAF,MYBPC2
Telocyte_CAF,2.3623464875150397e-11,6.8130643327981,0.077,0.001,8.46948462703892e-07,telocyte-like CAF,HSPD1P5
Telocyte_CAF,2.6464604659965503e-09,6.78801210734393,0.077,0.002,9.48809006269084e-05,telocyte-like CAF,RP11-74E22.5
Telocyte_CAF,1.40697054464729e-21,6.74541750214485,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,RP11-560A15.3
Telocyte_CAF,2.6464604659965503e-09,6.73436017683135,0.077,0.002,9.48809006269084e-05,telocyte-like CAF,RP11-505K9.1
Telocyte_CAF,4.6233290897084e-28,6.70033837223547,0.154,0.002,1.65755594524226e-23,telocyte-like CAF,CIRBP-AS1
Telocyte_CAF,1.40697054464729e-21,6.66223971464321,0.077,0.0,5.04427079666948e-17,telocyte-like CAF,AC073072.7
Telocyte_CAF,9.449513641189021e-15,6.54559462545696,0.077,0.001,3.38783963063909e-10,telocyte-like CAF,RP11-158M2.6
