cell_type,TCGA-CA-5256-01,TCGA-AZ-6599-01,TCGA-AA-3655-01,TCGA-A6-6137-01,TCGA-CK-4952-01,TCGA-A6-5657-01,TCGA-AD-6963-01,TCGA-A6-6138-01,TCGA-A6-A567-01,TCGA-D5-6928-01,TCGA-AZ-6598-01,TCGA-D5-6931-01,TCGA-G4-6295-01,TCGA-AA-A01X-01,TCGA-AZ-4313-01,TCGA-DM-A0XD-01,TCGA-D5-6535-01,TCGA-AA-3509-01,TCGA-DM-A28E-01,TCGA-G4-6307-01,TCGA-A6-2682-01,TCGA-CM-5868-01,TCGA-CK-4947-01,TCGA-D5-5540-01,TCGA-A6-4105-01,TCGA-A6-6651-01,TCGA-G4-6625-01,TCGA-CM-5860-01,TCGA-DM-A28G-01,TCGA-A6-5666-01,TCGA-AZ-6605-01,TCGA-CA-5797-01,TCGA-D5-6930-01,TCGA-5M-AAT4-01,TCGA-AA-3685-01,TCGA-D5-6924-01,TCGA-CA-6718-01,TCGA-AZ-6603-01,TCGA-CM-5862-01,TCGA-AA-A01Z-01,TCGA-DM-A0X9-01,TCGA-A6-A566-01,TCGA-D5-6534-01,TCGA-CK-6746-01,TCGA-A6-5656-01,TCGA-5M-AAT6-01,TCGA-QG-A5Z1-01,TCGA-CK-4951-01,TCGA-CM-6680-01,TCGA-CK-5913-01,TCGA-CM-6172-01,TCGA-G4-6309-01,TCGA-F4-6461-01,TCGA-G4-6299-01,TCGA-CM-6168-01,TCGA-AD-A5EK-01,TCGA-AM-5820-01,TCGA-A6-6648-01,TCGA-CA-6717-01,TCGA-AU-6004-01,TCGA-A6-2684-01,TCGA-DM-A1HB-01,TCGA-A6-2685-01,TCGA-F4-6856-01,TCGA-AA-3492-01,TCGA-G4-6294-01,TCGA-WS-AB45-01,TCGA-CK-5916-01,TCGA-NH-A50V-01,TCGA-NH-A6GA-01,TCGA-F4-6460-01,TCGA-F4-6806-01,TCGA-G4-6304-01,TCGA-QG-A5YW-01,TCGA-AD-6965-01,TCGA-D5-6920-01,TCGA-DM-A280-01,TCGA-G4-6297-01,TCGA-G4-6302-01,TCGA-QL-A97D-01,TCGA-CA-6716-01,TCGA-CA-6715-01,TCGA-CM-4743-01,TCGA-A6-6654-01,TCGA-5M-AAT5-01,TCGA-G4-6627-01,TCGA-A6-5664-01,TCGA-CM-6167-01,TCGA-AD-6548-01,TCGA-F4-6805-01,TCGA-A6-6780-01,TCGA-DM-A1HA-01,TCGA-CM-6676-01,TCGA-A6-6650-01,TCGA-NH-A6GB-01,TCGA-A6-6652-01,TCGA-CM-6164-01,TCGA-D5-6536-01,TCGA-G4-6588-01,TCGA-4N-A93T-01,TCGA-F4-6459-01,TCGA-T9-A92H-01,TCGA-D5-5538-01,TCGA-CK-4948-01,TCGA-AA-3506-01,TCGA-CM-6166-01,TCGA-CK-5914-01,TCGA-AY-6196-01,TCGA-F4-6809-01,TCGA-CM-6171-01,TCGA-CM-5863-01,TCGA-D5-6539-01,TCGA-NH-A8F7-01,TCGA-D5-5541-01,TCGA-F4-6808-01,TCGA-DM-A285-01,TCGA-G4-6314-01,TCGA-A6-6781-01,TCGA-F4-6807-01,TCGA-AY-A54L-01,TCGA-A6-5661-01,TCGA-DM-A288-01,TCGA-QG-A5YX-01,TCGA-AD-A5EJ-01,TCGA-G4-6628-01,TCGA-D5-6531-01,TCGA-DM-A28M-01,TCGA-CK-6751-01,TCGA-F4-6854-01,TCGA-A6-6142-01,TCGA-NH-A8F8-01,TCGA-AM-5821-01,TCGA-D5-5537-01,TCGA-CM-6677-01,TCGA-AD-6888-01,TCGA-AZ-4615-01,TCGA-AA-3662-01,TCGA-DM-A28C-01,TCGA-NH-A8F7-06,TCGA-DM-A1DA-01,TCGA-F4-6569-01,TCGA-CM-6674-01,TCGA-CK-4950-01,TCGA-DM-A1D9-01,TCGA-CA-6719-01,TCGA-CM-6675-01,TCGA-D5-6533-01,TCGA-A6-6782-01,TCGA-D5-5539-01,TCGA-CK-5912-01,TCGA-CM-4751-01,TCGA-AZ-4614-01,TCGA-A6-6140-01,TCGA-NH-A6GC-01,TCGA-AA-3495-01,TCGA-CM-4744-01,TCGA-AD-6895-01,TCGA-AD-6889-01,TCGA-AD-5900-01,TCGA-D5-6540-01,TCGA-AZ-5407-01,TCGA-G4-6311-01,TCGA-D5-6923-01,TCGA-DM-A1D7-01,TCGA-AY-A71X-01,TCGA-CA-5254-01,TCGA-CM-5349-01,TCGA-AZ-4682-01,TCGA-CM-5344-01,TCGA-NH-A50T-01,TCGA-AY-6386-01,TCGA-CA-5255-01,TCGA-DM-A1DB-01,TCGA-DM-A28F-01,TCGA-AA-A02Y-01,TCGA-D5-6932-01,TCGA-AD-6899-01,TCGA-AY-6197-01,TCGA-AA-3660-01,TCGA-A6-5660-01,TCGA-D5-6541-01,TCGA-CM-4747-01,TCGA-AA-3511-01,TCGA-DM-A28H-01,TCGA-G4-6303-01,TCGA-CM-5861-01,TCGA-CM-6161-01,TCGA-NH-A50U-01,TCGA-AZ-6607-01,TCGA-G4-6298-01,TCGA-D5-6538-01,TCGA-CM-6679-01,TCGA-AZ-4323-01,TCGA-G4-6322-01,TCGA-CM-5864-01,TCGA-CK-6747-01,TCGA-CM-6163-01,TCGA-AA-3713-01,TCGA-A6-A56B-01,TCGA-CM-5348-01,TCGA-AY-5543-01,TCGA-CM-6169-01,TCGA-AZ-6606-01,TCGA-RU-A8FL-01,TCGA-CM-6678-01,TCGA-A6-6649-01,TCGA-AA-3675-01,TCGA-A6-5665-01,TCGA-DM-A0XF-01,TCGA-F4-6855-01,TCGA-QG-A5Z2-01,TCGA-AA-3489-01,TCGA-A6-5662-01,TCGA-DM-A1D6-01,TCGA-AY-A69D-01,TCGA-D5-6898-01,TCGA-D5-6530-01,TCGA-DM-A28A-01,TCGA-D5-6532-01,TCGA-F4-6703-01,TCGA-DM-A1D0-01,TCGA-D5-6929-01,TCGA-F4-6704-01,TCGA-D5-7000-01,TCGA-AZ-6601-01,TCGA-AZ-4684-01,TCGA-G4-6317-02,TCGA-CM-6165-01,TCGA-AZ-5403-01,TCGA-AY-A8YK-01,TCGA-A6-6653-01,TCGA-G4-6586-01,TCGA-AA-A01P-01,TCGA-AA-3502-01,TCGA-AA-3697-01,TCGA-AD-6890-01,TCGA-AZ-4315-01,TCGA-A6-5667-01,TCGA-G4-6293-01,TCGA-AA-3712-01,TCGA-AZ-4616-01,TCGA-AA-A02K-01,TCGA-G4-6323-01,TCGA-F4-6857-01,TCGA-DM-A282-01,TCGA-DM-A1D8-01,TCGA-NH-A5IV-01,TCGA-AD-6901-01,TCGA-CK-6748-01,TCGA-A6-6141-01,TCGA-3L-AA1B-01,TCGA-AA-3496-01,TCGA-CM-6170-01,TCGA-AU-3779-01,TCGA-G4-6315-01,TCGA-G4-6310-01,TCGA-5M-AATA-01,TCGA-A6-5659-01,TCGA-D5-6537-01,TCGA-AA-3663-01,TCGA-D5-6529-01,TCGA-D5-6927-01,TCGA-A6-A565-01,TCGA-A6-2675-01,TCGA-G4-6306-01,TCGA-G4-6320-01,TCGA-DM-A28K-01,TCGA-AZ-6600-01,TCGA-D5-6926-01,TCGA-AD-6964-01,TCGA-A6-2686-01,TCGA-AZ-6608-01,TCGA-5M-AATE-01,TCGA-CK-5915-01,TCGA-D5-6922-01,TCGA-G4-6321-01,TCGA-A6-A5ZU-01,TCGA-F4-6463-01,TCGA-AA-3526-01,TCGA-F4-6570-01,TCGA-G4-6317-01,TCGA-SS-A7HO-01,TCGA-4T-AA8H-01,TCGA-CM-6162-01,TCGA-DM-A1D4-01,TCGA-QG-A5YV-01,TCGA-CA-5796-01,TCGA-G4-6626-01,TCGA-DC-6156-01,TCGA-DC-6160-01,TCGA-EI-6512-01,TCGA-DC-5869-01,TCGA-EI-6507-01,TCGA-AF-3911-01,TCGA-EI-7004-01,TCGA-G5-6572-01,TCGA-EF-5830-01,TCGA-F5-6812-01,TCGA-CI-6624-01,TCGA-AG-3902-01,TCGA-EF-5831-01,TCGA-AG-3731-01,TCGA-AF-A56L-01,TCGA-DT-5265-01,TCGA-F5-6465-01,TCGA-AH-6547-01,TCGA-F5-6811-01,TCGA-F5-6571-01,TCGA-AH-6903-01,TCGA-DC-6682-01,TCGA-AF-6672-01,TCGA-EI-7002-01,TCGA-BM-6198-01,TCGA-F5-6864-01,TCGA-EI-6881-01,TCGA-DC-5337-01,TCGA-G5-6235-01,TCGA-G5-6572-02,TCGA-DC-6681-01,TCGA-EI-6511-01,TCGA-F5-6464-01,TCGA-EI-6509-01,TCGA-AH-6897-01,TCGA-EI-6508-01,TCGA-AH-6544-01,TCGA-DY-A1H8-01,TCGA-AF-2693-01,TCGA-CI-6622-01,TCGA-EI-6882-01,TCGA-DY-A1DC-01,TCGA-EI-6884-01,TCGA-AF-5654-01,TCGA-AG-4021-01,TCGA-CL-5917-01,TCGA-AF-6136-01,TCGA-AG-3742-01,TCGA-DC-6155-01,TCGA-F5-6814-01,TCGA-F5-6702-01,TCGA-CI-6623-01,TCGA-AF-A56N-01,TCGA-G5-6641-01,TCGA-AF-2690-01,TCGA-F5-6861-01,TCGA-AH-6549-01,TCGA-EI-6510-01,TCGA-AF-6655-01,TCGA-AH-6644-01,TCGA-DY-A1DG-01,TCGA-DC-6158-01,TCGA-CL-4957-01,TCGA-CL-5918-01,TCGA-CI-6621-01,TCGA-DC-4749-01,TCGA-DC-6683-01,TCGA-DC-4745-01,TCGA-CI-6619-01,TCGA-DY-A1DE-01,TCGA-EI-6885-01,TCGA-G5-6233-01,TCGA-DC-6157-01,TCGA-DY-A1DF-01,TCGA-F5-6813-01,TCGA-AF-4110-01,TCGA-EI-6514-01,TCGA-EI-6513-01,TCGA-AF-2687-01,TCGA-DY-A1DD-01,TCGA-F5-6863-01,TCGA-F5-6810-01,TCGA-AG-3591-01,TCGA-EI-6917-01,TCGA-EI-6883-01,TCGA-AG-4022-01,TCGA-AG-3732-01,TCGA-CI-6620-01,TCGA-AG-3725-01,TCGA-AH-6643-01,TCGA-DY-A0XA-01,TCGA-EI-6506-01,TCGA-AF-A56K-01,TCGA-DC-6154-01,TCGA-AG-3592-01
T cells,5.11027857142857,4.0318,5.17522857142857,5.99972857142857,3.16605,6.15313571428571,5.62855,6.1214,4.04502142857143,7.9759,4.52329285714286,5.75702857142857,6.33652857142857,4.84897857142857,3.58778571428571,3.50106428571429,5.9344,4.96569285714286,3.87897857142857,3.93612857142857,4.83332857142857,4.01539285714286,5.81382142857143,4.29575,6.29165714285714,6.15025714285714,6.78448571428571,5.06997857142857,4.79144285714286,3.25826428571429,6.24300714285714,4.64253571428572,5.75067857142857,3.52553571428571,6.09165714285714,5.64513571428571,6.20830714285714,5.23764285714286,3.60071428571429,3.47092857142857,5.45462857142857,6.10422142857143,7.0191,5.74852142857143,3.9421,6.21578571428571,3.81935714285714,5.81424285714286,6.30847857142857,5.02413571428571,4.51323571428571,4.93286428571429,5.60663571428571,5.85774285714286,5.86348571428571,4.67382142857143,2.95204285714286,4.39090714285714,6.1606,5.87951428571429,6.07945714285714,3.25596428571429,5.78948571428571,5.04524285714286,5.03787142857143,4.54987142857143,5.27537857142857,5.72687142857143,6.00800714285714,4.9005,5.73872857142857,5.06537857142857,4.70785,6.03437142857143,4.61819285714286,5.99395,2.88741428571429,4.96245714285714,5.33338571428571,6.12828571428571,3.98477142857143,3.22437142857143,4.53352142857143,6.39645714285714,4.12792857142857,6.30825714285714,6.16978571428571,6.03696428571429,5.62304285714286,5.46945714285714,6.25802857142857,3.69814285714286,4.28555714285714,4.19752857142857,5.48258571428571,3.79615714285714,4.8739,3.63457857142857,4.5784,4.47418571428571,4.48912142857143,4.18220714285714,5.58752857142857,5.15519285714286,5.72927142857143,3.82574285714286,4.77021428571429,7.58,6.12327142857143,4.74635714285714,4.73582142857143,5.06525,3.23300714285714,5.03219285714286,3.50078571428571,3.41344285714286,5.02564285714286,5.75212142857143,6.32258571428571,3.96547857142857,4.52167857142857,2.04665714285714,4.24662142857143,4.15715714285714,6.63513571428571,5.59382142857143,3.57714285714286,5.14711428571429,5.11318571428572,4.00535714285714,4.67550714285714,5.14589285714286,4.81872142857143,5.35447857142857,3.43526428571429,6.10527857142857,4.55069285714286,3.45557857142857,1.9797,3.65062857142857,5.29484285714286,5.017,5.67762857142857,3.73348571428571,4.91460714285714,4.22044285714286,4.57431428571429,5.41744285714286,4.60936428571429,4.19604285714286,6.22934285714286,4.22196428571429,5.06095714285714,4.53356428571429,5.52142142857143,5.46775714285714,5.69861428571429,4.52151428571429,5.72511428571429,4.64780714285714,5.75637857142857,4.57238571428571,4.64028571428572,4.66317142857143,3.88984285714286,4.33645714285714,4.12113571428571,4.46657857142857,3.64907142857143,3.0674,5.04134285714286,3.90058571428571,5.10752142857143,4.59047142857143,5.01598571428571,5.26287857142857,6.28067857142857,5.38767142857143,4.92549285714286,4.3036,5.44181428571429,4.07691428571429,4.36795,3.56137142857143,4.74729285714286,3.94241428571429,5.94765714285714,3.77330714285714,5.76217142857143,2.84627142857143,3.03227142857143,5.26450714285714,8.10084285714286,5.31106428571429,4.88722857142857,4.89214285714286,5.80895714285714,5.83709285714286,3.70782142857143,4.92235714285714,5.56825,6.25834285714286,4.32985714285714,3.03,4.02555,5.65226428571429,4.82793571428571,5.3354,4.60388571428571,4.30983571428571,6.24415,6.38597857142857,3.16104285714286,2.67517142857143,5.1513,5.03739285714286,5.90154285714286,3.97907142857143,3.84120714285714,6.76911428571429,2.36883571428571,5.19346428571429,5.40362142857143,5.29930714285714,5.84914285714286,5.60655714285714,2.21585714285714,4.95242857142857,3.84905714285714,4.52430714285714,4.25877142857143,5.48177857142857,6.57765714285714,5.21865,5.02402142857143,4.98816428571429,4.30700714285714,3.94547142857143,6.26579285714286,4.44431428571429,5.08505,3.71096428571429,6.19094285714286,7.91638571428571,3.50895714285714,4.60080714285714,5.5015,5.50045714285714,4.11139285714286,6.42976428571429,5.75662857142857,5.97305,5.14886428571429,6.25267857142857,3.56816428571429,2.63089285714286,5.49816428571429,3.99815,4.28011428571429,4.51202857142857,6.40916428571429,5.88712142857143,7.32602857142857,5.25750714285714,4.96722142857143,4.74658571428572,3.35626428571429,5.41598571428571,4.7058,6.61397857142857,7.22571428571429,3.98855714285714,4.41335,3.33906428571429,5.07645,5.53383571428571,5.02982142857143,5.22656428571429,5.71126428571429,6.00281428571429,3.47671428571429,3.92641428571429,4.29443571428571,5.7494,4.84576428571429,4.97083571428571,5.24460714285714,3.9751,5.9035,5.6348,4.54092142857143,4.84652857142857,5.68413571428572,4.87347142857143,5.19372142857143,3.62622142857143,3.70939285714286,5.80702857142857,5.83693571428572,6.72531428571429,4.51601428571429,6.23198571428571,4.76895714285714,4.40151428571429,6.26698571428571,6.66725,5.32998571428571,6.12557142857143,4.9251,4.64065714285714,5.47682142857143,4.58365714285714,5.96724285714286,5.21211428571429,5.10990714285714,5.4124,4.14117857142857,5.46480714285714,5.22390714285714,6.40895714285714,5.85026428571429,2.86111428571429,4.02966428571429,4.79729285714286,2.42472857142857,4.71269285714286,5.13094285714286,3.79233571428571,4.99233571428571,4.74689285714286,5.53134285714286,4.01572857142857,3.92731428571429,3.38235714285714,4.52982857142857,4.65349285714286,4.13199285714286,5.48398571428572,5.68700714285714,4.09302142857143,5.2008,3.56735,6.98233571428571,4.30513571428571,4.54693571428572,5.36012857142857,4.88255,5.16895714285714,4.00304285714286,5.90432857142857,4.56545714285714,4.44212142857143,5.57344285714286,4.39231428571429,4.35189285714286,5.10185,5.57149285714286,4.92743571428571,5.70295,4.65132857142857,5.04292142857143,3.32915714285714,4.96715,5.96854285714286,4.18112857142857,4.83491428571429,5.53387142857143,3.64293571428571,3.69406428571429,4.9401,5.12649285714286,5.97865714285714,5.20667857142857,5.7466,6.82105,4.82837142857143,5.34482142857143,4.07007857142857,4.45002142857143,5.37150714285714,5.50187142857143,3.85411428571429,5.33009285714286
CD8 T cells,6.1445,6.9753,5.1793,3.979,1.9506,5.4069,6.8983,5.9784,6.352,9.1994,3.0975,5.0764,7.3854,5.9263,8.3728,5.7359,4.7187,6.2312,3.5018,5.6506,6.1181,5.7561,5.739,6.4464,7.5554,6.7296,5.8041,5.0088,6.3928,2.8305,5.9887,8.94,8.6014,6.1612,7.2328,6.5072,5.6546,4.1555,6.2386,0.5152,5.4504,4.4314,6.4501,8.4956,3.8902,6.856,1.0068,5.9415,5.7504,5.2327,5.1932,7.7561,4.8226,6.2664,3.9378,5.6228,4.1114,6.458,6.4127,5.0601,5.0842,0.8528,4.7824,5.2227,5.0764,5.2508,4.6048,5.7982,4.3416,7.538,5.1672,5.9531,4.9399,3.404,5.4381,5.218,4.0776,6.11,6.5921,5.5779,2.6069,7.2423,6.8448,6.0872,5.1141,5.9445,10.1836,5.4038,6.0524,5.2071,6.2783,5.2069,3.7023,3.0661,5.5645,5.6225,7.391,7.8904,5.2309,5.5828,7.6898,2.5966,6.4508,7.1206,7.1418,5.3618,7.0065,7.6415,6.1219,4.1413,6.2019,5.0282,2.2424,6.8536,8.1438,5.0164,5.2477,7.7847,6.2862,6.1143,3.8995,3.3161,6.284,2.4292,7.7082,5.553,6.4698,6.3213,6.0666,6.923,2.8432,6.3415,6.5627,5.1509,5.3481,7.5219,7.1421,2.4684,0.4887,4.0243,5.8305,7.3434,5.8227,2.9303,6.3269,3.7102,4.5165,6.1959,5.1604,2.3196,5.7915,6.9442,5.993,5.6112,6.6444,6.8262,6.4578,2.9367,6.1607,6.6704,8.1287,6.7483,3.478,2.8638,6.0517,4.4233,5.5128,3.5919,6.4316,3.7132,4.7456,3.1324,8.4616,4.0601,5.9423,4.3819,5.9167,4.5026,6.2364,3.9237,5.9093,3.9477,3.8311,6.1409,7.0755,6.1346,6.9925,5.8482,5.4019,5.8105,6.4756,4.346,8.8318,2.7338,5.5223,3.9721,6.2265,6.2964,3.2209,4.3442,4.4785,6.828,4.2703,2.9657,6.2858,6.14,6.0912,6.1571,4.4825,3.6002,6.8258,7.189,7.5245,5.7943,3.5428,6.0902,5.7554,5.3462,5.7939,6.3745,4.0288,5.4643,4.9233,5.5626,6.142,5.0977,2.1075,4.9558,6.0797,1.9208,3.7127,7.3034,7.8205,7.8424,6.1616,5.6791,6.3631,7.1079,5.3864,4.5188,7.1848,3.6475,5.7661,7.0924,5.955,5.0607,6.3151,5.8021,4.7114,6.881,6.2003,5.8816,4.0343,8.2814,3.7922,5.9455,4.5646,2.7997,7.2134,4.5222,5.7772,6.9604,7.4824,3.5594,5.0298,3.1479,4.1792,5.6004,4.6358,7.8088,7.5185,3.1301,6.4168,1.2216,5.3688,6.4369,4.3964,7.9944,7.5748,6.4372,5.6004,7.624,3.8964,6.2203,4.5244,4.7536,5.0971,4.5192,8.1092,6.3124,4.1647,5.5932,6.3663,6.5817,5.2236,7.6678,4.1836,6.1651,7.1071,7.1084,3.7366,6.4746,4.9096,3.0102,4.9282,6.4203,7.9277,5.3197,5.9165,6.8056,7.3969,7.3246,5.4317,6.8398,2.2516,6.0459,6.076,6.9275,5.3907,7.0025,6.121,2.7992,7.4072,2.607,3.4,6.5185,4.0885,5.1773,6.5922,5.4618,5.9714,3.0131,3.9887,7.6215,4.8399,4.5819,4.9019,6.6398,4.5168,4.5606,6.2596,3.2106,7.385,5.6635,6.2417,6.9576,4.9003,6.575,5.8674,4.3906,7.4291,6.464,6.7168,6.5857,3.2079,3.9633,7.4856,5.0386,5.9541,3.1069,5.2088,0,5.8528,7.7367,5.4506,7.3377,7.0457,6.9854,6.1091,6.0195,5.6249,5.45,5.5281,4.9781,6.236,4.1254,3.3632,3.0906,6.5156,5.68,6.3603,4.9046,3.9163
Cytotoxic lymphocytes,3.21552857142857,3.61745714285714,3.1669,2.51308571428571,1.86642857142857,3.67198571428571,4.05605714285714,4.84984285714286,3.0252,7.56237142857143,4.30978571428571,3.35377142857143,4.9518,2.69735714285714,2.83535714285714,2.90687142857143,3.17534285714286,3.28657142857143,1.43502857142857,1.05218571428571,2.90237142857143,2.14461428571429,4.18054285714286,3.72544285714286,4.63655714285714,3.74878571428571,5.05848571428571,3.4891,2.80557142857143,1.64341428571429,4.09277142857143,3.30291428571429,5.09791428571429,2.01662857142857,4.57732857142857,3.86462857142857,5.98715714285714,3.04765714285714,2.43234285714286,1.48867142857143,3.78575714285714,4.29307142857143,4.52512857142857,5.39357142857143,1.82985714285714,5.41554285714286,1.6776,4.27634285714286,3.5537,4.1884,2.23362857142857,3.1327,3.25778571428571,5.01254285714286,3.9248,2.5767,2.51992857142857,2.65102857142857,4.63691428571429,4.74215714285714,3.99067142857143,2.03662857142857,3.11811428571429,4.28067142857143,4.09178571428571,2.33708571428571,5.33278571428571,5.75988571428571,3.4521,3.8778,3.6709,3.4264,3.16221428571429,2.93441428571429,2.58567142857143,2.94664285714286,2.07921428571429,3.83794285714286,3.90264285714286,4.20891428571429,1.62618571428571,1.91304285714286,4.3269,4.54004285714286,1.92497142857143,4.78631428571429,4.3955,4.17161428571429,4.24888571428571,3.56474285714286,5.46611428571429,3.47767142857143,1.99144285714286,1.68498571428571,3.23908571428571,1.98542857142857,3.61897142857143,2.97388571428571,3.32495714285714,2.12938571428571,3.42204285714286,2.35552857142857,4.04171428571429,2.60554285714286,4.22592857142857,1.8469,4.02027142857143,5.71157142857143,3.89484285714286,3.45148571428571,3.22611428571429,3.44115714285714,0.8206,3.77437142857143,1.6684,1.8194,2.93664285714286,5.3772,4.56537142857143,2.12541428571429,2.60244285714286,1.3463,1.72595714285714,3.75494285714286,6.1263,4.86088571428572,2.19937142857143,3.56174285714286,3.83864285714286,1.99282857142857,3.26124285714286,5.0762,2.26757142857143,3.27855714285714,1.77387142857143,5.76944285714286,4.63065714285714,1.55094285714286,0.662942857142857,2.65915714285714,4.68201428571429,4.24638571428571,4.48937142857143,2.65457142857143,3.75842857142857,2.97892857142857,2.81932857142857,4.4392,3.495,2.08422857142857,4.4613,3.40174285714286,3.19024285714286,3.59061428571429,3.62501428571429,4.79848571428571,5.15852857142857,3.11155714285714,5.31352857142857,3.94267142857143,3.67395714285714,2.32678571428571,2.68061428571429,2.56565714285714,1.82571428571429,3.39122857142857,2.73688571428571,2.91502857142857,2.99585714285714,1.90034285714286,3.28301428571429,2.22327142857143,3.32065714285714,2.43772857142857,3.18391428571429,3.04888571428571,4.24245714285714,3.84304285714286,2.83318571428571,2.32981428571429,4.17087142857143,2.31805714285714,3.02508571428571,1.34764285714286,2.9293,3.74041428571429,3.59231428571429,1.70118571428571,4.57305714285714,1.85505714285714,2.03997142857143,2.98187142857143,5.19831428571429,3.42702857142857,2.84147142857143,3.61338571428571,3.63988571428571,4.5378,1.43194285714286,3.38965714285714,3.77814285714286,4.58818571428571,2.03041428571429,1.17312857142857,2.22605714285714,3.66265714285714,2.67685714285714,4.94457142857143,3.08015714285714,3.10051428571429,4.18498571428571,5.33227142857143,2.08504285714286,1.69545714285714,2.90464285714286,3.39941428571429,4.95391428571429,2.87801428571429,1.9033,5.8731,1.20252857142857,3.24647142857143,3.65237142857143,3.69314285714286,4.79654285714286,3.46875714285714,0.633471428571429,3.19587142857143,2.10877142857143,2.0837,3.032,4.42008571428571,5.47161428571429,3.65092857142857,3.26412857142857,3.20218571428571,4.08347142857143,2.44444285714286,4.04951428571429,3.0251,4.3307,3.0611,3.43178571428571,5.3018,1.9278,3.26155714285714,5.60128571428571,3.81972857142857,2.33348571428571,4.10811428571429,3.23515714285714,3.96672857142857,2.5787,2.53185714285714,2.42505714285714,1.45751428571429,2.93451428571429,2.49805714285714,2.90378571428571,3.30482857142857,3.95402857142857,4.40411428571429,5.13248571428571,3.77341428571429,3.40234285714286,3.67287142857143,2.62274285714286,3.37502857142857,3.8361,4.9902,6.48811428571429,1.27682857142857,2.05221428571429,0.875771428571429,3.58028571428571,4.65507142857143,3.88301428571429,4.25431428571429,4.45348571428571,5.5611,2.3035,2.51014285714286,2.21712857142857,4.76445714285714,2.904,2.25694285714286,3.25574285714286,2.5002,4.26645714285714,3.12202857142857,2.85218571428571,2.67694285714286,4.66144285714286,3.10121428571429,3.50885714285714,1.48682857142857,3.76532857142857,3.79975714285714,3.37042857142857,5.19967142857143,3.18998571428571,5.10425714285714,2.47412857142857,3.13977142857143,4.14834285714286,5.12524285714286,3.12795714285714,4.26151428571429,1.76955714285714,3.5087,3.58581428571429,2.58257142857143,4.5085,3.60484285714286,2.47997142857143,2.76331428571429,3.01797142857143,3.60391428571429,2.22614285714286,4.69841428571429,3.90787142857143,2.99188571428571,1.77087142857143,3.01508571428571,1.45167142857143,2.54462857142857,2.7303,2.06894285714286,4.20132857142857,2.33597142857143,3.8921,1.61358571428571,2.68391428571429,1.63914285714286,2.79035714285714,2.64714285714286,2.10285714285714,4.8853,3.38137142857143,2.58524285714286,2.09818571428571,2.66345714285714,4.96985714285714,2.66674285714286,2.07962857142857,2.92994285714286,2.90537142857143,3.61472857142857,2.21925714285714,4.33222857142857,1.84465714285714,3.06532857142857,3.7362,2.28054285714286,2.25678571428571,2.79848571428571,3.5105,3.43238571428571,3.35945714285714,2.32445714285714,2.01982857142857,2.80555714285714,3.51575714285714,4.6591,2.68288571428571,3.17011428571429,4.6416,2.36785714285714,1.69375714285714,2.7208,3.00781428571429,4.40351428571429,3.65412857142857,4.08331428571429,4.72181428571429,2.72428571428571,2.72564285714286,2.6554,2.83917142857143,3.40598571428571,3.2453,2.39997142857143,2.80514285714286
