cell_type,TCGA-CA-5256-01,TCGA-AZ-6599-01,TCGA-AA-3655-01,TCGA-A6-6137-01,TCGA-CK-4952-01,TCGA-A6-5657-01,TCGA-AD-6963-01,TCGA-A6-6138-01,TCGA-A6-A567-01,TCGA-D5-6928-01,TCGA-AZ-6598-01,TCGA-D5-6931-01,TCGA-G4-6295-01,TCGA-AA-A01X-01,TCGA-AZ-4313-01,TCGA-DM-A0XD-01,TCGA-D5-6535-01,TCGA-AA-3509-01,TCGA-DM-A28E-01,TCGA-G4-6307-01,TCGA-A6-2682-01,TCGA-CM-5868-01,TCGA-CK-4947-01,TCGA-D5-5540-01,TCGA-A6-4105-01,TCGA-A6-6651-01,TCGA-G4-6625-01,TCGA-CM-5860-01,TCGA-DM-A28G-01,TCGA-A6-5666-01,TCGA-AZ-6605-01,TCGA-CA-5797-01,TCGA-D5-6930-01,TCGA-5M-AAT4-01,TCGA-AA-3685-01,TCGA-D5-6924-01,TCGA-CA-6718-01,TCGA-AZ-6603-01,TCGA-CM-5862-01,TCGA-AA-A01Z-01,TCGA-DM-A0X9-01,TCGA-A6-A566-01,TCGA-D5-6534-01,TCGA-CK-6746-01,TCGA-A6-5656-01,TCGA-5M-AAT6-01,TCGA-QG-A5Z1-01,TCGA-CK-4951-01,TCGA-CM-6680-01,TCGA-CK-5913-01,TCGA-CM-6172-01,TCGA-G4-6309-01,TCGA-F4-6461-01,TCGA-G4-6299-01,TCGA-CM-6168-01,TCGA-AD-A5EK-01,TCGA-AM-5820-01,TCGA-A6-6648-01,TCGA-CA-6717-01,TCGA-AU-6004-01,TCGA-A6-2684-01,TCGA-DM-A1HB-01,TCGA-A6-2685-01,TCGA-F4-6856-01,TCGA-AA-3492-01,TCGA-G4-6294-01,TCGA-WS-AB45-01,TCGA-CK-5916-01,TCGA-NH-A50V-01,TCGA-NH-A6GA-01,TCGA-F4-6460-01,TCGA-F4-6806-01,TCGA-G4-6304-01,TCGA-QG-A5YW-01,TCGA-AD-6965-01,TCGA-D5-6920-01,TCGA-DM-A280-01,TCGA-G4-6297-01,TCGA-G4-6302-01,TCGA-QL-A97D-01,TCGA-CA-6716-01,TCGA-CA-6715-01,TCGA-CM-4743-01,TCGA-A6-6654-01,TCGA-5M-AAT5-01,TCGA-G4-6627-01,TCGA-A6-5664-01,TCGA-CM-6167-01,TCGA-AD-6548-01,TCGA-F4-6805-01,TCGA-A6-6780-01,TCGA-DM-A1HA-01,TCGA-CM-6676-01,TCGA-A6-6650-01,TCGA-NH-A6GB-01,TCGA-A6-6652-01,TCGA-CM-6164-01,TCGA-D5-6536-01,TCGA-G4-6588-01,TCGA-4N-A93T-01,TCGA-F4-6459-01,TCGA-T9-A92H-01,TCGA-D5-5538-01,TCGA-CK-4948-01,TCGA-AA-3506-01,TCGA-CM-6166-01,TCGA-CK-5914-01,TCGA-AY-6196-01,TCGA-F4-6809-01,TCGA-CM-6171-01,TCGA-CM-5863-01,TCGA-D5-6539-01,TCGA-NH-A8F7-01,TCGA-D5-5541-01,TCGA-F4-6808-01,TCGA-DM-A285-01,TCGA-G4-6314-01,TCGA-A6-6781-01,TCGA-F4-6807-01,TCGA-AY-A54L-01,TCGA-A6-5661-01,TCGA-DM-A288-01,TCGA-QG-A5YX-01,TCGA-AD-A5EJ-01,TCGA-G4-6628-01,TCGA-D5-6531-01,TCGA-DM-A28M-01,TCGA-CK-6751-01,TCGA-F4-6854-01,TCGA-A6-6142-01,TCGA-NH-A8F8-01,TCGA-AM-5821-01,TCGA-D5-5537-01,TCGA-CM-6677-01,TCGA-AD-6888-01,TCGA-AZ-4615-01,TCGA-AA-3662-01,TCGA-DM-A28C-01,TCGA-NH-A8F7-06,TCGA-DM-A1DA-01,TCGA-F4-6569-01,TCGA-CM-6674-01,TCGA-CK-4950-01,TCGA-DM-A1D9-01,TCGA-CA-6719-01,TCGA-CM-6675-01,TCGA-D5-6533-01,TCGA-A6-6782-01,TCGA-D5-5539-01,TCGA-CK-5912-01,TCGA-CM-4751-01,TCGA-AZ-4614-01,TCGA-A6-6140-01,TCGA-NH-A6GC-01,TCGA-AA-3495-01,TCGA-CM-4744-01,TCGA-AD-6895-01,TCGA-AD-6889-01,TCGA-AD-5900-01,TCGA-D5-6540-01,TCGA-AZ-5407-01,TCGA-G4-6311-01,TCGA-D5-6923-01,TCGA-DM-A1D7-01,TCGA-AY-A71X-01,TCGA-CA-5254-01,TCGA-CM-5349-01,TCGA-AZ-4682-01,TCGA-CM-5344-01,TCGA-NH-A50T-01,TCGA-AY-6386-01,TCGA-CA-5255-01,TCGA-DM-A1DB-01,TCGA-DM-A28F-01,TCGA-AA-A02Y-01,TCGA-D5-6932-01,TCGA-AD-6899-01,TCGA-AY-6197-01,TCGA-AA-3660-01,TCGA-A6-5660-01,TCGA-D5-6541-01,TCGA-CM-4747-01,TCGA-AA-3511-01,TCGA-DM-A28H-01,TCGA-G4-6303-01,TCGA-CM-5861-01,TCGA-CM-6161-01,TCGA-NH-A50U-01,TCGA-AZ-6607-01,TCGA-G4-6298-01,TCGA-D5-6538-01,TCGA-CM-6679-01,TCGA-AZ-4323-01,TCGA-G4-6322-01,TCGA-CM-5864-01,TCGA-CK-6747-01,TCGA-CM-6163-01,TCGA-AA-3713-01,TCGA-A6-A56B-01,TCGA-CM-5348-01,TCGA-AY-5543-01,TCGA-CM-6169-01,TCGA-AZ-6606-01,TCGA-RU-A8FL-01,TCGA-CM-6678-01,TCGA-A6-6649-01,TCGA-AA-3675-01,TCGA-A6-5665-01,TCGA-DM-A0XF-01,TCGA-F4-6855-01,TCGA-QG-A5Z2-01,TCGA-AA-3489-01,TCGA-A6-5662-01,TCGA-DM-A1D6-01,TCGA-AY-A69D-01,TCGA-D5-6898-01,TCGA-D5-6530-01,TCGA-DM-A28A-01,TCGA-D5-6532-01,TCGA-F4-6703-01,TCGA-DM-A1D0-01,TCGA-D5-6929-01,TCGA-F4-6704-01,TCGA-D5-7000-01,TCGA-AZ-6601-01,TCGA-AZ-4684-01,TCGA-G4-6317-02,TCGA-CM-6165-01,TCGA-AZ-5403-01,TCGA-AY-A8YK-01,TCGA-A6-6653-01,TCGA-G4-6586-01,TCGA-AA-A01P-01,TCGA-AA-3502-01,TCGA-AA-3697-01,TCGA-AD-6890-01,TCGA-AZ-4315-01,TCGA-A6-5667-01,TCGA-G4-6293-01,TCGA-AA-3712-01,TCGA-AZ-4616-01,TCGA-AA-A02K-01,TCGA-G4-6323-01,TCGA-F4-6857-01,TCGA-DM-A282-01,TCGA-DM-A1D8-01,TCGA-NH-A5IV-01,TCGA-AD-6901-01,TCGA-CK-6748-01,TCGA-A6-6141-01,TCGA-3L-AA1B-01,TCGA-AA-3496-01,TCGA-CM-6170-01,TCGA-AU-3779-01,TCGA-G4-6315-01,TCGA-G4-6310-01,TCGA-5M-AATA-01,TCGA-A6-5659-01,TCGA-D5-6537-01,TCGA-AA-3663-01,TCGA-D5-6529-01,TCGA-D5-6927-01,TCGA-A6-A565-01,TCGA-A6-2675-01,TCGA-G4-6306-01,TCGA-G4-6320-01,TCGA-DM-A28K-01,TCGA-AZ-6600-01,TCGA-D5-6926-01,TCGA-AD-6964-01,TCGA-A6-2686-01,TCGA-AZ-6608-01,TCGA-5M-AATE-01,TCGA-CK-5915-01,TCGA-D5-6922-01,TCGA-G4-6321-01,TCGA-A6-A5ZU-01,TCGA-F4-6463-01,TCGA-AA-3526-01,TCGA-F4-6570-01,TCGA-G4-6317-01,TCGA-SS-A7HO-01,TCGA-4T-AA8H-01,TCGA-CM-6162-01,TCGA-DM-A1D4-01,TCGA-QG-A5YV-01,TCGA-CA-5796-01,TCGA-G4-6626-01,TCGA-DC-6156-01,TCGA-DC-6160-01,TCGA-EI-6512-01,TCGA-DC-5869-01,TCGA-EI-6507-01,TCGA-AF-3911-01,TCGA-EI-7004-01,TCGA-G5-6572-01,TCGA-EF-5830-01,TCGA-F5-6812-01,TCGA-CI-6624-01,TCGA-AG-3902-01,TCGA-EF-5831-01,TCGA-AG-3731-01,TCGA-AF-A56L-01,TCGA-DT-5265-01,TCGA-F5-6465-01,TCGA-AH-6547-01,TCGA-F5-6811-01,TCGA-F5-6571-01,TCGA-AH-6903-01,TCGA-DC-6682-01,TCGA-AF-6672-01,TCGA-EI-7002-01,TCGA-BM-6198-01,TCGA-F5-6864-01,TCGA-EI-6881-01,TCGA-DC-5337-01,TCGA-G5-6235-01,TCGA-G5-6572-02,TCGA-DC-6681-01,TCGA-EI-6511-01,TCGA-F5-6464-01,TCGA-EI-6509-01,TCGA-AH-6897-01,TCGA-EI-6508-01,TCGA-AH-6544-01,TCGA-DY-A1H8-01,TCGA-AF-2693-01,TCGA-CI-6622-01,TCGA-EI-6882-01,TCGA-DY-A1DC-01,TCGA-EI-6884-01,TCGA-AF-5654-01,TCGA-AG-4021-01,TCGA-CL-5917-01,TCGA-AF-6136-01,TCGA-AG-3742-01,TCGA-DC-6155-01,TCGA-F5-6814-01,TCGA-F5-6702-01,TCGA-CI-6623-01,TCGA-AF-A56N-01,TCGA-G5-6641-01,TCGA-AF-2690-01,TCGA-F5-6861-01,TCGA-AH-6549-01,TCGA-EI-6510-01,TCGA-AF-6655-01,TCGA-AH-6644-01,TCGA-DY-A1DG-01,TCGA-DC-6158-01,TCGA-CL-4957-01,TCGA-CL-5918-01,TCGA-CI-6621-01,TCGA-DC-4749-01,TCGA-DC-6683-01,TCGA-DC-4745-01,TCGA-CI-6619-01,TCGA-DY-A1DE-01,TCGA-EI-6885-01,TCGA-G5-6233-01,TCGA-DC-6157-01,TCGA-DY-A1DF-01,TCGA-F5-6813-01,TCGA-AF-4110-01,TCGA-EI-6514-01,TCGA-EI-6513-01,TCGA-AF-2687-01,TCGA-DY-A1DD-01,TCGA-F5-6863-01,TCGA-F5-6810-01,TCGA-AG-3591-01,TCGA-EI-6917-01,TCGA-EI-6883-01,TCGA-AG-4022-01,TCGA-AG-3732-01,TCGA-CI-6620-01,TCGA-AG-3725-01,TCGA-AH-6643-01,TCGA-DY-A0XA-01,TCGA-EI-6506-01,TCGA-AF-A56K-01,TCGA-DC-6154-01,TCGA-AG-3592-01
Bcells,0.002343099190724,0.0107507264063316,0.000988209996177485,0.00637736281404435,0.00562072140534048,0.0267570508809193,0.00176458251240073,0.00538867364579207,0.00236229178143641,0.0343928497040718,0.00821014476899412,0.00709622133874273,0.00914605498690783,0.00323597302144756,0.000746744542166883,0.00262163532467553,0.00274756261498539,0.00261108738036335,0.00215518960160763,0.00357441869145663,0.00178056627116315,0.000765681669547177,0.00797906028269468,0.000630661704854447,0.00268612848322965,0.0216839516231432,0.0165098806331766,0.000150793796519967,0.00365617599927326,0.00135342712935923,0.00796259423237414,0.00244379121296854,0.0137322660235906,0.00146439769361052,0.0057181820874117,0.00696498063672385,0.00469786878082262,0.00186474336256534,0.000514917182898142,0.00163859425512728,0.00213254434660936,5.62533041415414e-06,0.00528899302396301,0.00185254885733193,0.00105957875689439,0.00448550690022633,0.00131394313669865,0.00163787406701505,0.00402838406156515,0.00114249338075049,0.00415632982651721,0.00344859738482209,0.0308107739201343,0.00367919162078317,0.00498718439841949,0.00119108108281218,0.000190743762767149,0.00366089817960851,0.0173825721628522,0.00607133028954505,0.00342452079424954,0.00277616624967542,0.0054150561752104,0.00292171999707868,0.0029208248250817,0.00119698003453778,1.50345608167938e-06,0.00303407125144282,0.00459485362774418,0.00174769427734888,0.00462909981669823,0.00943296187910748,0.00103861742777232,0.00690000296077203,0.00181875985226065,0.00649144901486231,0.000643664595262488,0.000909502254946313,0.000169494320055393,0.00689115920245668,0.00217206658362913,0.000650992632116144,0.000986667222211849,1.59869129832598e-07,0.00244165820576529,0.0113906212974714,0.0044602991224628,0.00792463813338013,0.00254835287238908,0.00206419309314791,0.00186415198109296,0.00166953668464405,0.000983207076917469,0.00324712946848295,0.0025063779158747,0.001118371683682,0.002104784303292,0.00090179795297523,0.0028662116903266,0.0031808384748912,0.00100777788919991,0.00145339773103996,0.00372214834636559,1.8877303692971e-05,0.00520041045737262,0.000949789605931754,0.0016872548068062,0.0103582338791512,0.0125011491196375,0.00326060759299768,0.00123301716897124,0.00749342261986361,0.00261362651021471,0.00233452103208734,0.000628134810147609,0.000868500138482817,6.74526576512789e-07,7.32241327126708e-05,0.0065388380346423,0.00256825141624445,0.00453173727316263,0.00209779203897748,0.00197124089281094,0.00310160324897945,0.0057153996299354,0.0017190302280562,0.00206356483291944,6.60420100857424e-07,0.00312798652829458,4.01796159170728e-06,0.00179283466001919,0.00450555520586409,0.00425566005936805,0.00545054365945214,0.00173338475001373,0.00195675910388064,0.00299187748812196,0.00153504232106476,0.00268082727254469,0.00167447198634114,3.3171526372874e-05,0.00266820721396334,0.0104002533092582,0.00169169797665873,0.00283003076494368,0.00122914307454364,0.00306891260447928,0.00523328851460818,0.0035224189704035,0.00345742951258325,0.00687740139932188,0.0026930863095311,0.00287499165565057,0.00703908327753366,0.0062592621064981,0.00216237185894376,0.000582174092807815,0.0020731385571053,0.008603350612978,0.0015370697956272,0.0050228382010151,0.0118250915098994,0.00150190115855044,0.00188829036031812,0.00271156078663277,0.004216880692102,0.00646562156690481,0.00284317773440416,0.000622001176872421,0.00158455997033607,0.00361840132298804,0.000316042378458322,0.00216634930201065,0.00370233615443518,0.00220542202847361,0.000201646686069967,0.00383842586636496,0.00223778092725239,0.00332568921622349,0.00109297097011908,0.00347807367241498,0.00152177943342306,0.00201164663321764,0.00178754477202993,0.00175191797656316,0.00184101055142801,0.00301190627255401,0.00172551451141366,3.62959965069443e-07,8.86247422959863e-05,0.00182098607385689,0.00697626444570832,0.101540168660234,0.00232728336726126,0.00380811424736912,0.00387971888883905,0.00822173808047401,0.0095508685801033,0.000967307559240129,0.000213149433912344,0.0030318705950086,0.00428710327170887,0.00143761757764157,0.000791293600086803,0.00203109544388887,0.00714949158637572,0.00190278661557686,0.00560874462860431,0.000754518970809212,2.62465172964911e-05,0.0292457332549727,0.0406832279606384,0.00156194102209939,0.00271575477339871,0.00496331089220413,0.00225368040432077,0.00604810298186949,0.00150390775935241,0.00251660218356365,5.07691535142057e-06,0.000551443391135143,0.0131831740375944,0.00578226495393095,0.00122605598959747,0.00896064875417322,0.00414071319601287,0.00167027144737994,0.00331590205458329,0.000988134569132447,0.00317277242333751,0.00450030732240133,0.00136952463294595,0.0111182638204126,0.0055875561645389,0.00458472886592236,0.00194594278761441,0.00272647854073991,0.00124927286050281,0.00927472956370175,0.000119787869139922,0.00102526144234211,0.00180908420088308,0.0525928207542673,0.0963021045053546,0.000864651368583787,0.00172456388872443,0.00292664909714485,0.00129757725255746,5.55023925691766e-05,0.0146056775697217,0.00885952036305443,0.00452068621803997,0.00359336704843743,0.00764390089934817,0.00457153070958174,0.00259521112305299,0.0018561684077623,0.00279184716399514,0.00179434256440773,0.00201702239220405,0.0158355216569636,2.29239023766391e-05,0.0259815353513525,0.00240018736297058,0.00156551113350362,0.00602683617555138,0.00264003524575382,0.00657357839505375,7.15177735169751e-05,0.0059975792287278,0.00565779722076048,0.000687514657945351,0.00235736012575642,0.00241362096709211,0.00148656732366611,0.00796738451945035,0.00451784768788419,0.00365455064668374,0.00249739940481055,0.00266589817458599,0.00175566290119826,0.0019239905814141,0.00234732251074666,0.00174635353689316,0.000904590342545288,0.00211331504432861,0.00523760098713316,0.00202218333834061,0.000290029332359853,0.007421920174922,0.0025213937146531,0.00266292737721238,0.00262861349931197,0.000471176004764342,3.79414413411937e-07,0.000924971355772676,0.000656624571882379,0.00855277236638033,0.00715081206721114,0.00463349650445199,0.00227216250562857,0.00721993960857171,0.00261962301816549,2.15347455556216e-05,0.00718136856934149,0.0357332023861809,7.89784002759178e-05,0.00291804506614838,0.00291987189872826,0.0033419741581943,0.00678076964399716,0.00119887724580987,0.00461399459768304,0.00248399214417985,0.00304714252657255,0.00231917977515487,0.00350104242511546,0.00270554648414358,0.00299163165505676,0.0131193359362855,0.00175735914314637,0.00156535736628517,0.00201590489832234,0.00160205473524265,0.00337311850093843,0.00104147438877759,0.00592783605988232,0.00255407152990607,0.00498374817744599,0.00242061996931289,0.00502503157795374,0.0020837824018344,0.000700138281280493,0.00178442419328276,0.00544189602481279,0.00106400875523327,0.00364710614330356,0.00237159964259569,2.32013551403632e-05,0.0022003807302374,0.000577120858248452,0.00345291184674088,0.0168447879450291,0.00151175000703895,0.00153711205897123,0.00981989735430954,0.000215928695253503,0.00287515267184408,0.00287263747041082,0.00275261217476844,0.00225377656153294,0.00129747191380312,0.00207979928934852,0.00221393767419589,0.00271111748038142,0.00268360677172338,0.00343550401476769,0.00220051112017362,0.000100856435587805,0.00122786428963534,0.00286414253941091,0.00248381862869606,0.00757484269497052,0.0212758479761181,0.0020664869491184,0.00258612628180709,0.00267350601284071,0.000707500463017719,0.00139559537061074,0.000374130126674372,0.00308485063258586,0.00229031585304752,0.00249244419266056,0.00499237965393822,0.0316678221027376,0.00407589573581337,0.00315114514463186,0.00189663899883468,0.00190574067283618,0.00730761513044335,0.00290142725526119,0.00151394313180519,0.00331878692855902
CAFs,0.0620874240604446,0.00447419525360892,0.250288964617203,0.0580494391986351,0.063179782139744,0.404083261252019,0.0713829544621891,0.160855783588162,0.118657951262714,0.42579776104178,0.19546957236463,0.221870748045306,0.0581404044267673,0.0811795563177911,0.0845401827645639,0.211101131314724,0.220608595743702,0.0982868123484525,0.0144893950432145,0.0390200530437281,0.275681786086237,0.215233300497675,0.17613476228548,0.0407589104495829,0.224598229265991,0.467651017208681,0.159839851485957,0.446675310183405,0.0288072532823329,0.0408633617436492,0.726750437219629,0.17431741023878,0.270528465518263,0.0569572626196218,0.0529017976923631,0.694800214037574,0.235643313241455,0.230607287288069,0.0806334128248712,0.0832913950651375,0.0703727845168431,0.99998021543131,0.726778102562342,0.0463575264734223,0.0413838089839673,0.635463771264215,0.109109466362838,0.503246287521483,0.182635969459576,0.241300205672577,0.153340082504275,0.0749827127461792,0.233744468408818,0.358358271843507,0.427270912160058,0.112128960657236,0.133521674465582,0.0413620618973719,0.208547989709229,0.350945789542991,0.187165109959891,0.136500310463635,0.356420961923742,0.135018699824056,0.11117333258978,0.0388971649194017,0.999691751747934,0.165791414516353,0.199199829732754,0.0741817811409645,0.181628680806924,0.143403502362124,0.036905872200728,0.098401048894783,0.115535850920877,0.105543896548539,0.200173478279855,0.715702761714282,0.93516268398905,0.0257047464915941,0.19500555687794,0.138682330786258,0.0859852818352731,0.871884826984134,0.0438564342260544,0.219604755680156,0.608722505610462,0.613864832618397,0.292584788432741,0.546988673486616,0.0760388882446393,0.0131900232303676,0.139925230039576,0.0563680188228725,0.138535717464761,0.0649019612837057,0.0909860614692622,0.308106232555226,0.217520285000401,0.0170315007482948,0.368682193373988,0.0629312118838877,0.224189479237934,0.434364448487289,0.153879893101637,0.0914698976819592,0.181578631512684,0.73309503407584,0.146273533694357,0.0814131820450562,0.303003941338243,0.0672064322966054,0.0404059724644117,0.115918817430634,0.0802065518765349,0.283020438800903,0.625566375426465,0.999901135946567,0.410268242986138,0.0107781298557403,0.100917335825208,0.0579600845637653,0.0305278589839883,0.189700895799435,0.0970232223516403,0.180084938705853,0.0418317299793559,0.336203458447486,0.163753144656376,0.644804715461698,0.200236325002869,0.221973056828075,0.220352436789328,0.217611146429556,0.0128887869402372,0.201050332909303,0.163361578723459,0.0557145125515434,0.0256309296147478,0.0689605953806448,0.999955700746997,0.337235912499764,0.124581425609856,0.0757387872356195,0.254774772463015,0.170483191424701,0.140061217833887,0.409019568309667,0.228850536488949,0.0606423365866398,0.166673499499295,0.038632125375993,0.0651849473478604,0.417565563202288,0.0612183654594591,0.0191233368675892,0.284923673109288,0.0796693805243446,0.172633113857886,0.373890715992028,0.016244918006975,0.586588793541276,0.761414191619634,0.0555292568481082,0.00979570328081052,0.205811984883741,0.235926835108627,0.0445706139697181,0.44751781943298,0.078100765928614,0.0750819230521726,0.0356181290895001,0.0237092530655149,0.0845786457182637,0.00452541808941507,0.273948715664859,0.325791749878831,0.0812528993764616,0.145910035376319,0.137321815688991,0.401202591980946,0.0941865563793831,0.320656995033589,0.0498339320809165,0.166857140111471,0.0715026042592866,0.104675158341628,0.133117246455583,0.99999856144444,0.280491352850971,0.0510993533729923,0.477185418623248,0.218953732412216,0.0592726800837964,0.0339847047893959,0.0998521271929302,0.133951600138374,0.0870888215837453,0.403379412872618,0.399327524521224,0.0255362799340114,0.239468348390404,0.0399962007045661,0.00603178686515177,0.0773026686599432,0.111424847310427,0.118129976864924,0.0320838186942282,0.153905853153318,0.886631611880677,0.0233279152592523,0.783977968201349,0.106261488100948,0.0402964768090851,0.124258184391681,0.130987561262043,0.14416621444952,0.368608147014135,0.0912029711031513,0.999994431425533,0.0263406155087311,0.475174017389322,0.552502816837824,0.274208340036919,0.248718408956199,0.250384564513709,0.0914183673001284,0.167350197944614,0.187154362929621,0.0720495380911518,0.22146799550269,0.0372224232359513,0.443098236361612,0.0091143819438959,0.0651425536963277,0.187712442577846,0.119032276212068,0.120997519169592,0.0769247931695903,0.464897117838911,0.119882491310474,0.0496895612569874,0.0143094746469616,0.390159929045135,0.172049354075328,0.0531781826548494,0.123486308238869,0.589515430221012,0.542446707276418,0.0946729794359166,0.0755225288157224,0.275182835454457,0.227589523690652,0.152149100582946,0.0288342662413618,0.0831510419167426,0.102800513553412,0.0798368973993756,0.0662076180522498,0.0368840201291255,0.599248164574114,0.394244356739257,0.182572156485444,0.458318744349911,0.014261491364891,0.0405480714148433,0.071191823777606,0.379376193657186,0.726081678259736,0.633640948660512,0.0891311757071212,0.0147418971446421,0.0782427768402337,0.0685747283123139,0.280967995410649,0.0129556903769022,0.390113409163094,0.217341694506854,0.147489403340156,0.625458780449718,0.0366759902122719,0.0408184468744201,0.0212821636793487,0.735167916032336,0.0235105545427715,0.043966934673678,0.0200155858900759,0.0962629647008334,0.567951365898804,0.066496243426031,0.184015090941218,0.119601953651304,0.527497410368456,0.162100858579951,0.998809454954795,0.399983752942289,0.0515603694381809,0.210398175167467,0.216881636982494,0.048355532573222,0.243128905922216,0.556273647913309,0.181381318138532,0.617009814935814,0.535861151418456,0.208308662575818,0.776496904370389,0.216882028554205,0.0344189113282358,0.0444790228831597,0.0663151681296655,0.175046926259488,0.252854151738447,0.451390559731359,0.0512457157891264,0.0612153546815992,0.0198078448861489,0.097333074804121,0.155879412361435,0.349375804611403,0.555616190208284,0.240275152793724,0.0813287658290148,0.127661448348399,0.0643374479083202,0.0114818178742126,0.103842660722725,0.0830463863506013,0.0944855914023289,0.170783890474048,0.197533567723044,0.048839099693781,0.286146421036373,0.170947850557122,0.0512155718860386,0.179504894351283,0.0693975485529859,0.105458069606727,0.999641364673482,0.115799957067093,0.340518220950256,0.0107323318996167,0.36799504290197,0.127208742129543,0.268097736018109,0.0134573313430451,0.828475848957339,0.404191640323726,0.0189312796632582,0.584311726155041,0.174875704643105,0.0306807671346386,0.192491481249587,0.10350323678611,0.143091707526376,0.0571795951935333,0.0831682488207012,0.0799184183947048,0.30654803408143,0.115871204280783,0.0901918651851513,0.0641403767367627,0.158319597970353,0.178113770243278,0.070079496203885,0.188674335129479,0.575005130932259,0.0418583250654524,0.0669606386471826,0.383267971510416,0.0218220460802592,0.324048487014344,0.0976894566837427,0.183878752359905,0.0296257320409369,0.124563145738907,0.0212167799678317,0.129169795719746,0.12234116692575,0.0954617852327331,0.256581954762634,0.126353308513407,0.081983656325155
