"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"FAP_high_myofibroblast","Tumor_epithelial","LAMC1","DAG1",0.02802631524967,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","FAP_high_myofibroblast","PDGFA","PDGFRB",0.0278269261559703,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"FAP_high_myofibroblast","FAP_high_myofibroblast","SPP1","ITGA5_ITGB1",0.027500898514725,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Tumor_epithelial","Tumor_epithelial","GRN","SORT1",0.0273462012973514,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Tumor_epithelial","Tumor_epithelial","LAMC2","ITGA2_ITGB1",0.0267084800230763,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","Tumor_epithelial","LRFN4","PTPRF",0.0256336225162622,0,"LRFN4_PTPRF","LRFN4 - PTPRF","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315"
"FAP_high_myofibroblast","Tumor_epithelial","IGF2","ITGA6_ITGB4",0.0251325439473095,0,"IGF2_ITGA6_ITGB4","IGF2 - (ITGA6+ITGB4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"Tumor_epithelial","FAP_high_myofibroblast","PDGFA","PDGFRA",0.0246606512690381,0,"PDGFA_PDGFRA","PDGFA - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812"
"Tumor_epithelial","Tumor_epithelial","LAMA3","ITGA2_ITGB1",0.0245000992854634,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB1","DAG1",0.0236534444378013,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","Tumor_epithelial","LAMC2","ITGA3_ITGB1",0.0234319036912922,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","FAP_high_myofibroblast","TGFB1","ACVR1_TGFbR",0.0225888058885783,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"FAP_high_myofibroblast","FAP_high_myofibroblast","SPP1","CD44",0.0222718050646335,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"FAP_high_myofibroblast","FAP_high_myofibroblast","COL4A2","SDC4",0.0222294572639853,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB2","DAG1",0.0215705190928616,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","Tumor_epithelial","LAMA3","ITGA3_ITGB1",0.0214884639849885,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LPAR1","ADGRE5",0.0204206786892468,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"FAP_high_myofibroblast","FAP_high_myofibroblast","THBS1","SDC4",0.0203166140047282,0.13,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","FAP_high_myofibroblast","THBS3","CD47",0.020001152955934,0,"THBS3_CD47","THBS3 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","FAP_high_myofibroblast","SPP1","ITGAV_ITGB5",0.0189193975504701,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"FAP_high_myofibroblast","FAP_high_myofibroblast","COL4A1","SDC4",0.0185412825762146,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","Tumor_epithelial","EFNB1","EPHB2",0.015812580488533,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Tumor_epithelial","Tumor_epithelial","OCLN","OCLN",0.0148838506296651,0,"OCLN_OCLN","OCLN - OCLN","OCLN","Cell-Cell Contact","KEGG: hsa04514"
"FAP_high_myofibroblast","Tumor_epithelial","THBS3","ITGA3_ITGB1",0.014532557864581,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","FAP_high_myofibroblast","KLK1","F2R",0.0127933098881711,0,"KLK1_F2R","KLK1 - F2R","KLK","Secreted Signaling","PMID: 35102281;PMID: 33543017"
"Tumor_epithelial","Tumor_epithelial","LAMC2","DAG1",0.0122937833737128,0,"LAMC2_DAG1","LAMC2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Tumor_epithelial","Tumor_epithelial","CLDN1","CLDN1",0.0120575696474018,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"FAP_high_myofibroblast","FAP_high_myofibroblast","TGFB1","TGFbR1_R2",0.0118924906801556,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Tumor_epithelial","Tumor_epithelial","EFNB1","EPHB4",0.0116284440082569,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Tumor_epithelial","FAP_high_myofibroblast","JAG1","NOTCH3",0.0114055512797629,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Tumor_epithelial","Tumor_epithelial","EFNB1","EPHB3",0.011355720933007,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"Tumor_epithelial","Tumor_epithelial","LAMA3","DAG1",0.0112634834252706,0,"LAMA3_DAG1","LAMA3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","WNT2","FZD5_LRP5",0.0103726156558399,0,"WNT2_FZD5_LRP5","WNT2 - (FZD5+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"FAP_high_myofibroblast","FAP_high_myofibroblast","WNT5A","FZD1",0.0098121808937922,0,"WNT5A_FZD1","WNT5A - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310"
"FAP_high_myofibroblast","Tumor_epithelial","WNT5A","FZD5",0.00979627539690917,0,"WNT5A_FZD5","WNT5A - FZD5","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Tumor_epithelial","FAP_high_myofibroblast","JAG1","NOTCH2",0.0096429982735421,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"Tumor_epithelial","Tumor_epithelial","AGRN","DAG1",0.00929660826052747,0,"AGRN_DAG1","AGRN - DAG1","AGRN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","FAP_high_myofibroblast","TNC","SDC4",0.0091038076692165,0,"TNC_SDC4","TNC - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","FAP_high_myofibroblast","TGFB3","ACVR1_TGFbR",0.00767358689345156,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
